"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"ash1","Yum Yum Zab Nua and Padthai Boran Romfak","Thai","4.9","(31)","Kanchanaburi"
"j25u","Maru Waffle Waffle Hongkong","Asian","4.8","(9)","Kanchanaburi"
"k7xu","Khow Kang 19 Item","Thai","4.7","(100+)","Kanchanaburi"
"l0ot","Pa Tong Kho Kho Pa Ka (Rom Faek)","Asian","4.9","(100+)","Kanchanaburi"
"k3ry","Grilled Pork 7 Romfak","Thai","4.8","(100+)","Kanchanaburi"
"f3nn","Fuku Matcha","Beverages","4.7","(100+)","Kanchanaburi"
"c4y1","Je Pa Khao Mun Kai","Thai","4.9","(16)","Kanchanaburi"
"s9oy","Padthai Boran Romfaek","Thai","4.5","(100+)","Kanchanaburi"
"a8d1","Oishi Kitchen (Robinson Kanchanaburi)","Japanese","4.8","(100+)","Kanchanaburi"
"r6ke","Joke Lhung Pa Cha","Thai","4.8","(500+)","Kanchanaburi"
"eky8","O Ho French Fries Shake","American","4.5","(3)","Kanchanaburi"
"kbxz","Farm Grepe Na Kanda","Thai","4.6","(100+)","Kanchanaburi"
"gghc","D-Dang Arhantamsung","Thai","4.7","(100+)","Kanchanaburi"
"czbp","Pae Yim Por Pia Sod Sam Sahai","Thai","4.8","(94)","Kanchanaburi"
"xcim","All Day Khao Na Homemade","Thai","5","(2)","Kanchanaburi"
"h263","Lap Namtok Je Noi","Thai","5","(3)","Kanchanaburi"
"bmdo","Dao Kitchen (Thaiwatsadu)","Thai","5","(6)","Kanchanaburi"
"s8os","Ko Denk P.2","Thai","4.4","(100+)","Kanchanaburi"
"l5co","Roti Patarn JJ","Thai","4.7","(100+)","Kanchanaburi"
"rc22","Giant Look Chin Pla Raberd (Kanchanaburi)","Thai","4.9","(10)","Kanchanaburi"
"fjqt","Bonus Sathanee Khongtod (JJ Market)","Thai","4.6","(61)","Kanchanaburi"
"i2f5","Vela Yum","Thai","4.9","(24)","Kanchanaburi"
"wkiq","Goodmeal by Chernshabu","Thai","5","(22)","Kanchanaburi"
"i9wc","Je Nuch Khao Moo Dang","Thai","4.2","(100+)","Kanchanaburi"
"v54o","SA Coffee Nom Pun","Thai","4.8","(91)","Kanchanaburi"
"j3th","Gor Pad Thai JJ","Thai","5","(33)","Kanchanaburi"
"khkj","Chern Shabu","Thai","4.4","(12)","Kanchanaburi"
"p4yx","Gun Pop Corn JJ","American","4.8","(8)","Kanchanaburi"
"ubkc","Yak Yum Cafe","Thai","4.7","(67)","Kanchanaburi"
"mvxs","Sarapud Hoy JJ","Thai","4.1","(7)","Kanchanaburi"
"ijj7","Ta Ya Ar Han Tam Sang","Thai","4.5","(69)","Kanchanaburi"
"kbfb","Sbay Phung Shabu Lotus Kanchanaburi","Thai","4.5","(18)","Kanchanaburi"
"y0he","Guay Tiew Neux-Moo Tun Ya Jeen","Thai","4.5","(100+)","Kanchanaburi"
"j6hs","Kaphrao Thad Ran Khanomjeen Mae Ya","Thai","4.7","(19)","Kanchanaburi"
"j5hs","Raad Na lung Tuk","Thai","4.7","(100+)","Kanchanaburi"
"l9hq","Mark Bread and Coffee","Beverages","4.7","(1000+)","Kanchanaburi"
"efio","Hannan Kai Yang (JJ Market)","Thai","3.9","(37)","Kanchanaburi"
"ul05","Nong It SaiKrokYang (JJ Market)","Thai","5","(40)","Kanchanaburi"
"r1sr","Ban Coconut (Klong Prapa)","Beverages","4.8","(100+)","Kanchanaburi"
"nzyj","Krua Ban Aeb","Thai","4.9","(100+)","Kanchanaburi"
"i6tf","T Lookchin Sing JJ","Thai","4.8","(100+)","Kanchanaburi"
"e8f4","Larn Gluay Gluay","International","4.6","(7)","Kanchanaburi"
"h7vi","Je Nong Rice Noodle'Car (Original JJ Market)","Thai","4.9","(100+)","Kanchanaburi"
"mj5x","Darling Sushi","Japanese","4.9","(4)","Kanchanaburi"
"hn63","Hia Seng Khaoneualmootod (Arhantamsung)","Thai","4.8","(100+)","Kanchanaburi"
"j5tt","OPPA House Korean Food","Korean","4.6","(100+)","Kanchanaburi"
"h2r3","Kaikatok","Korean","4.6","(100+)","Kanchanaburi"
"qxza","Ko Nop JeaTimTak (JJ Market)","Beverages","4.8","(63)","Kanchanaburi"
"m4gi","May Ya Wee","Thai","4.8","(500+)","Kanchanaburi"
"xcqk","Common Coffee","Beverages","5","(3)","Kanchanaburi"
"il5c","PA KID AHAN TAMSANG","Thai","4.6","(100+)","Kanchanaburi"
"o9dm","Ba Mee Nhong Khong Prapa","Thai","4.7","(100+)","Kanchanaburi"
"l3k4","Lung Toi Khaomoodang Mookrob Rim Thang","Thai","4.9","(76)","Kanchanaburi"
"xz80","Black Sloth Cafe","Beverages","4.9","(8)","Kanchanaburi"
"q9lv","Leang Super Zaab (Rom Faek)","Thai","4.5","(67)","Kanchanaburi"
"p5c3","kua ki ta","Thai","4.9","(14)","Kanchanaburi"
"cdty","Pa Bua Guay Tiew Moo Tom Yum Manow Prung Samret","Thai","4.4","(45)","Kanchanaburi"
"i8yc","Milk Nomsod Khongprapa","Beverages","4.2","(100+)","Kanchanaburi"
"kl3m","Ka Thi Pun Nom Sod","International","4.9","(4)","Kanchanaburi"
"g5re","JK Naem Nueang","Healthy","4.4","(88)","Kanchanaburi"
"lrgc","Khao Kha Moo Soi 8","Thai","4.9","(500+)","Kanchanaburi"
"n7sk","Kin Khao Lham","Thai","4.7","(100+)","Kanchanaburi"
"cmh9","Krua Suan Nai Baan Ar Han Tam Sung Khao Clook Kapi","Thai","4.9","(17)","Kanchanaburi"
"r8mo","J.Prai Kon Nong Kai","Thai","4.1","(100+)","Kanchanaburi"
"qz89","Me Cha (Branch Caltex )","Beverages","4.7","(100+)","Kanchanaburi"
"c09u","Lae Hnin Coffee","Beverages","5","(9)","Kanchanaburi"
"ni1l","Krua Khun Koi Pakthongchai (TumBeeTumBunTum )","Thai","4.4","(100+)","Kanchanaburi"
"yqfl","SomTum Delivery P'Yai","Thai","4.7","(2000+)","Kanchanaburi"
"i9aj","Som Tum Je Nueng","Thai","3.8","(8)","Kanchanaburi"
"pxpm","Krua Ta Chai Jai Dee","Thai","4.4","(100+)","Kanchanaburi"
"n1tt","Tae Tiew Khao Tong","Thai","4.8","(100+)","Kanchanaburi"
"ecpn","Lookchin Pen Tor Namjim Sood Yuen Kin Rodded","Thai","4.9","(57)","Kanchanaburi"
"l8tj","Weena Roti","Thai","4.7","(100+)","Kanchanaburi"
"tbij","Frost Cafe","Beverages","5","(12)","Kanchanaburi"
"jo2z","Pa Nok Tam Sang Kuaitiao Moo Tun","Thai","5","(5)","Kanchanaburi"
"p1ua","Good Times Restaurant and Cooking Class","Thai","4.8","(30)","Kanchanaburi"
"zxzx","Lung Moo Arhan Tamsang","Thai","3.3","(33)","Kanchanaburi"
"vsi0","Khao Mun Kai Soi 8","Thai","4.4","(100+)","Kanchanaburi"
"us04","Zab Pa La at Kan","Thai","3","(28)","Kanchanaburi"
"l1yx","Tai Ei San","Thai","4.8","(73)","Kanchanaburi"
"iojj","Khao Luead Moo at Thalor","Thai","4","(6)","Kanchanaburi"
"x8i8","Khraw Lung Yai","Thai","4.3","(66)","Kanchanaburi"
"a047","Nong Khai Wet Rice (Guay Jub Yuan)","Thai","4.9","(32)","Kanchanaburi"
"up9g","Khao Kluk Kapi Kor Moo Yang Arhan Tamsang","Thai","4.4","(5)","Kanchanaburi"
"vc2m","Moo Hoo Hiew","Japanese","4.4","(4)","Kanchanaburi"
"wrt0","Nai Dam Kuaitiao Kai Tun Mara (Kanchanaburi)","Thai","5","(4)","Kanchanaburi"
"l3ny","Phu Phan MON's Kitchen","Thai","4.7","(100+)","Kanchanaburi"
"vgi5","J'LEK Kangpa","Thai","4.5","(100+)","Kanchanaburi"
"lceg","Lap Arhan Tam Sang and E San","Thai","2.8","(7)","Kanchanaburi"
"r7ma","Noodle Pee Ple","Thai","4.8","(500+)","Kanchanaburi"
"vvbz","Lookchin Pon Fire (Klong Prapa)","Thai","4.7","(70)","Kanchanaburi"
"q5xo","Nong Bloom","Thai","4.6","(100+)","Kanchanaburi"
"eetk","Zab Pak Perd MaeNamKwai Bridge","Thai","4.8","(100+)","Kanchanaburi"
"vdqr","Iron Pan (PTT By Pass Kanchanaburi)","Thai","5","(30)","Kanchanaburi"
"q5ko","TMK Suki Shabu","Thai","4.8","(77)","Kanchanaburi"
"o0wf","Nobicha PTT Janlong","Beverages","4.5","(100+)","Kanchanaburi"
"rjrj","Bungdun Coconut Roti","Thai","4.5","(64)","Kanchanaburi"
"j3er","KuPai Namplawan Mango Kanchanaburi","Thai","4.8","(83)","Kanchanaburi"
"jwg2","Lukchin Thip","Thai","5","(1)","Kanchanaburi"
"ve3b","Pun Thai Coffee (Tha Muang 4)","Beverages","5","(100+)","Kanchanaburi"
"gagg","Ploy Arhan Tam Sang","Thai","4.5","(5)","Kanchanaburi"
"brfy","Krua Look Jun","Thai","4.8","(31)","Kanchanaburi"
"iyf2","Kaprao Thad 49 Baht Tha Takraw (PTT Jan Long)","Thai","3.1","(21)","Kanchanaburi"
"m8hy","Bua Rim Bung Kuay Teaw Ruea (Thamuang)","Thai","4.9","(21)","Kanchanaburi"
"tymm","Konim Food","Thai","4.7","(100+)","Kanchanaburi"
"q0rs","Baan Tam Sung","Thai","3.9","(100+)","Kanchanaburi"
"mdhw","Krua Yaya Teerak","Thai","3.8","(14)","Kanchanaburi"
"i120","Cafe Amazon (PTT Janlong)","Beverages","4.8","(1000+)","Kanchanaburi"
"c202","Kew Kai Thai 2","Thai","4.4","(90)","Kanchanaburi"
"i4ps","Duck Noodle Phuket Thamuang","Thai","4.6","(100+)","Kanchanaburi"
"dxwt","Thanya Cafe","Thai","4.9","(44)","Kanchanaburi"
"cmuy","Yo Pa Guay Tiew Ruea","Thai","4.9","(19)","Kanchanaburi"
"soc7","Meen And Mew Fresh Milk","Beverages","4.7","(100+)","Kanchanaburi"
"ovvb","Boonmee Kitchen","Fast Food","5","(1)","Kanchanaburi"
"wr6v","Kai Tod Hat Yai (Talad Sod Nong Bua)","Thai","4.5","(5)","Kanchanaburi"
"l7qb","Sambaitao (Jay Mai)","Thai","4.3","(100+)","Kanchanaburi"
"ft1a","Padthai Hoytod Lia Jan (Kanchanaburi)","Thai","4.4","(6)","Kanchanaburi"
"h3fz","Lookmai BBQ","Thai","4.8","(36)","Kanchanaburi"
"q7uu","RainForest Cafe' Kanchanaburi","Thai","4.5","(49)","Kanchanaburi"
"j7cx","Ton Pra Doo and Mhoo Ka Ta(PTT Janlong)","Thai","4.9","(100+)","Kanchanaburi"
"wf2q","Ban Nok Kok Na","International","5","(2)","Kanchanaburi"
"ijoy","Pao Pao Donut (Kanchanaburi)","International","5","(2)","Kanchanaburi"
"etce","Sang Jai Dai Ley","Thai","4.3","(56)","Kanchanaburi"
"nw04","Chy See Mee Kiew (Lotus Express Thamakham)","Thai","5","(30)","Kanchanaburi"
"pw47","Khunlek Bakery and Coffee","Beverages","5","(17)","Kanchanaburi"
"g414","Mee Ngern Om","Beverages","3.2","(3)","Kanchanaburi"
"g8t2","Sook Sala Noodles Thamuang","Thai","4.5","(26)","Kanchanaburi"
"sjee","Mhala Tang KAN ( Tum Tang Kan)","Thai","5","(40)","Kanchanaburi"
"d45o","R Keng Pla Phao","Thai","4.6","(9)","Kanchanaburi"
"yuoq","Kanom Whan Rom Dang","Thai","4.9","(90)","Kanchanaburi"
"k1qh","Mhala Pak Hak","Thai","4.6","(19)","Kanchanaburi"
"nh0s","Soda Thamuang","Beverages","5","(35)","Kanchanaburi"
"arl7","Tum Nua Krua Phawadee","Thai","5","(18)","Kanchanaburi"
"gptq","Kalavela  Farm Cafe (Thamuang Market)","Thai","5","(9)","Kanchanaburi"
"f81v","Siamsi Chafe (Tha Muang)","Beverages","4.7","(13)","Kanchanaburi"
"lnq7","Aim Rim Chon (Thamuang)","Thai","4.5","(65)","Kanchanaburi"
"o6dl","Sumphun","Thai","4.7","(500+)","Kanchanaburi"
"q1zn","Pat thai Hoy Tod Pa Thip","Thai","4.7","(97)","Kanchanaburi"
"sx2d","Pa Koh Tua Noi","Thai","4.9","(12)","Kanchanaburi"
"lthw","Yum Phom Mai","Thai","4.1","(24)","Kanchanaburi"
"elgd","Kuay Teaw Rea Ron (Thamuang)","Thai","4.9","(4)","Kanchanaburi"
"yrv1","Guay Tiew Perfect","Thai","2.3","(5)","Kanchanaburi"
"ddt4","Chai4 (Fai Dang Baan Khaek)","Thai","4.7","(100)","Kanchanaburi"
"jg26","NUA SANAN","Thai","4.9","(100+)","Kanchanaburi"
"fbsq","Meen And Mew Fresh Milk (Yak Miracle)","Beverages","4.9","(32)","Kanchanaburi"
"zomf","Ar Ku Lao Ped","Thai","4.6","(100+)","Kanchanaburi"
"j0tu","Tum Tang Kan (Nong Ta Bong)","Thai","4.5","(100+)","Kanchanaburi"
"fmjj","Muek Yang Sam Aow Khon Pra Chuab","Thai","4.1","(36)","Kanchanaburi"
"yx79","J'Nee Hoytod Thamuang","Thai","4.9","(100+)","Kanchanaburi"
"l4xx","Oni Milk and Tea (Thamuang)","Beverages","4.6","(100+)","Kanchanaburi"
"n1bh","Kanom Jeen Mook (Thamuang)","Thai","5","(11)","Kanchanaburi"
"dol2","Sakaya House","Japanese","5","(6)","Kanchanaburi"
"rj3f","Tun Tun Pizza Vietnam","Vietnamese","4.8","(5)","Kanchanaburi"
"frdx","Kuay Teaw Ruea Ta Sem (Nong Suea)","Thai","4.8","(4)","Kanchanaburi"
"qucu","Je Noi Somtum Kaiyang Khao Suan Kwang","Thai","5","(14)","Kanchanaburi"
"qru4","Cafe Sod Chuen","Beverages","5","(3)","Kanchanaburi"
"uzk2","Aon Ta Liw Arhan Tam Sang","Thai","5","(26)","Kanchanaburi"
"lc9n","Kuay Teaw Ruea Mae Klong (Ban Mai)","Thai","4.8","(16)","Kanchanaburi"
"qyil","SRIFA Coffee","Beverages","4.9","(18)","Kanchanaburi"
