"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"znlg","Manoi Phon","Beverages","5","(29)","Khon Kaen"
"k4pu","Pick Me Cat Cafe","Beverages","4.9","(100+)","Khon Kaen"
"k9wy","Cha Heng Heng","Beverages","4.8","(100+)","Khon Kaen"
"k3vg","Apple’s Bake","Beverages","4.7","(27)","Khon Kaen"
"q1vp","Cha Betong","Beverages","4.8","(14)","Khon Kaen"
"q1uu","Cha Ton Ya","Beverages","4.9","(57)","Khon Kaen"
"l9ja","Dee Dee Coffee and Crepes","Beverages","4.8","(100+)","Khon Kaen"
"oy1t","Rong Lab Nong Khai","Thai","4.1","(100+)","Khon Kaen"
"m6qp","Somtam Phanlan","Thai","4.7","(500+)","Khon Kaen"
"tnqd","Hear Tee","Thai","4.5","(100+)","Khon Kaen"
"qegg","Mokapot","Beverages","4.9","(100+)","Khon Kaen"
"rfjk","Baan Kaprao Prik Heang","Thai","3.5","(99)","Khon Kaen"
"u4wl","The Pizza Company (Lotus Phon Khonkaen)","Italian","4.9","(100+)","Khon Kaen"
"apha","Coffee House","Beverages","5","(79)","Khon Kaen"
"f7sd","Mae Som Wang 1 (Lotus Chum Phae)","Thai","4.8","(100+)","Khon Kaen"
"jf03","Khao Piak Seree","Thai","4.4","(100+)","Khon Kaen"
"ckrk","Number One Bar","Thai","4.7","(100+)","Khon Kaen"
"vzvj","Kid Cat Cha Smootie","Beverages","4.8","(43)","Khon Kaen"
"lc8a","Tum Tu Pu Chum Phae","Thai","4","(100+)","Khon Kaen"
"nrqt","Momo Barista Coffee and Dessert","Beverages","4.9","(100+)","Khon Kaen"
"ot8t","Somtum Nong Ming","Thai","4.1","(71)","Khon Kaen"
"b1g3","Krua Khun Mae (Chum Phae)","Thai","4.9","(100+)","Khon Kaen"
"p5ml","Jae Nok Somtam Zaap Ver","Thai","4.5","(100+)","Khon Kaen"
"rzkq","Krua Moo Daeng by Chef Chatree","Fast Food","4.6","(65)","Khon Kaen"
"q4ty","Kluy Tab at Koo Sai","Thai","5","(18)","Khon Kaen"
"axx2","Baan Nong Mhee Coffee","Beverages","4.9","(10)","Khon Kaen"
"d6ge","Aroi Sure Krua Champ","Thai","4.4","(100+)","Khon Kaen"
"br55","Piyasiri Guay Tiew Nuea Wua","Thai","4.6","(100+)","Khon Kaen"
"p7yh","Kid Aharn Tamsung","Thai","4.7","(500+)","Khon Kaen"
"eusk","Kuay Tiew Rue Ayothaya 2501 (Chum Phae)","Thai","4.7","(100+)","Khon Kaen"
"z4yq","Nakorn Pathom Khao Mun Gai","Chinese","4.8","(100+)","Khon Kaen"
"l1ka","Ran Foo Bamee Ped Toon","Thai","4.4","(100+)","Khon Kaen"
"jk75","Mae Rat Jad Hai Aroi Tamsang","Thai","4.6","(59)","Khon Kaen"
"dfwn","Yai Aoy","Thai","4.7","(100+)","Khon Kaen"
"mdgt","Coffee Today (Chum Phae)","Beverages","4.2","(71)","Khon Kaen"
"z4fm","Rim Sra Restaurant","Thai","4.8","(100+)","Khon Kaen"
"xd9o","Tori Cha (Ban Non Kha)","Beverages","4.2","(9)","Khon Kaen"
"nory","Kansei Sushi (Lotus Chum Phae)","Japanese","4.9","(3)","Khon Kaen"
"tvbk","ส้มตำชายแท้","Thai","5","(10)","Khon Kaen"
"j9nn","Tum Lam Duan","Thai","4.7","(100+)","Khon Kaen"
"c0dc","Nam Kook Yay Satien","Thai","4.3","(100+)","Khon Kaen"
"etx5","Yor Aum Tum (Chum Phae)","Thai","4.1","(100+)","Khon Kaen"
"eq0o","Zap Yuk Yik Arhan Tamsung","Thai","4.7","(10)","Khon Kaen"
"i5jr","Khao Mun Kai Hai Lum","Thai","4.4","(100+)","Khon Kaen"
"a7na","Cha Tanyong (Chum Phae)","Beverages","4.9","(500+)","Khon Kaen"
"u55g","Sabai Dee PeeYam","Thai","4.6","(100+)","Khon Kaen"
"f01n","Krua Moo Auan","Thai","4.5","(14)","Khon Kaen"
"ytqh","Peet and Joy Khao Niao Ma Muang","Desserts","4.9","(100+)","Khon Kaen"
"z5hb","Khun Ae Tum Laek","Thai","4.4","(1000+)","Khon Kaen"
"z0ll","Aura Restaurant","Thai","4.3","(100+)","Khon Kaen"
"r6wz","De Bear Cafe","International","4.6","(100+)","Khon Kaen"
"z2gz","Kruat Toy","Thai","4.2","(1000+)","Khon Kaen"
"z6gw","Dong Coffee Bar","Beverages","4.7","(100+)","Khon Kaen"
"yn5m","Jae Nok Super Rad Na","Thai","4.4","(100+)","Khon Kaen"
"rsxf","Ler Ros","Thai","4.7","(71)","Khon Kaen"
"xwsx","Muk Yum at Chum Phae","Thai","4.5","(100+)","Khon Kaen"
"z0zb","Chonnatee Coffee Drink","Thai","4.9","(14)","Khon Kaen"
"z9ee","Nam Thip Fruit Smoothie","Beverages","4.5","(100+)","Khon Kaen"
"suzp","Siang Chi Luead Moo Jae Dao","Thai","3.7","(13)","Khon Kaen"
"z6du","Kaprao Pet Noi","Thai","4","(100+)","Khon Kaen"
"b1fl","Pad Thai Nai Nui (Branch 2)","Thai","4.5","(1000+)","Khon Kaen"
"kz7s","Rakun Cha (Chum Phae)","Beverages","4.9","(27)","Khon Kaen"
"nj1d","Khao Poon Hon (Ban Na Pho)","Thai","3.8","(72)","Khon Kaen"
"g8eg","BN Fresh Fruits and Coconut Frappe","Beverages","4.8","(100+)","Khon Kaen"
"j92q","Ran Lab Pa Rom (Chum Phae)","Thai","4.5","(57)","Khon Kaen"
"cch2","Pob Mitr","Beverages","5","(25)","Khon Kaen"
"a8pc","Sai Nom's (Chum Phae)","Thai","4.7","(1000+)","Khon Kaen"
"z6xz","Rich Coffee","Beverages","4.8","(500+)","Khon Kaen"
"c1pc","Pad Thai Nai Nui No.1","Thai","4.6","(1000+)","Khon Kaen"
"z2nl","Steak Dek Naew at Chum Phae","Western","4.5","(100+)","Khon Kaen"
"fitn","Pak Bung Bakery (Chum Phae)","International","5","(10)","Khon Kaen"
"pbi7","Fine Coffee","Beverages","4.8","(15)","Khon Kaen"
"o9hj","Krua Kru Art","Thai","4.5","(500+)","Khon Kaen"
"r7fu","Pung Plin","Thai","4.3","(100+)","Khon Kaen"
"z2st","Wanpim Wanmai Coffee","Beverages","4.9","(500+)","Khon Kaen"
"fp07","เฮียจ่อยบะหมี่เกี๊ยว สาขา2","Fast Food","5","(1)","Khon Kaen"
"yi7e","Kanom Pung Ping Sukniyom","Thai","4.6","(76)","Khon Kaen"
"z7ij","Tho Boat Noodles","Thai","4.3","(100+)","Khon Kaen"
"tdu6","Kai Tod Na Chawengchot","Thai","4.8","(100+)","Khon Kaen"
"f70e","At Friends Cafe and Bar","Beverages","4.8","(100+)","Khon Kaen"
"m1nb","Zaab Jung Kab Chef Oud","Thai","4.4","(500+)","Khon Kaen"
"wnn2","Yum Kanom Jeen Zaap Nua","Thai","2.2","(2)","Khon Kaen"
"ddt5","No Name Coffee","Beverages","4.9","(100+)","Khon Kaen"
"z6sc","Larb U-Bon Isan Food","Thai","4.5","(100+)","Khon Kaen"
"c55x","Kuay Jab Mae Rabeab Jao Kao","Thai","4.9","(99)","Khon Kaen"
"g8ci","Cheeky Monkey","Thai","4.6","(100+)","Khon Kaen"
"rwpw","Riam Kuaitiao Ped (Chum Phae)","Beverages","2.8","(10)","Khon Kaen"
"a7wx","Baan Hao Sao Sen Kanomjeen Lhom Kao","Thai","4.3","(100+)","Khon Kaen"
"z3fs","Yai Noi Khanom Jeen (Jao Kao Chum Phae)","Thai","4.6","(100+)","Khon Kaen"
"wfel","Kao Kaeng Ban Ban Somtam (Chum Phae)","Thai","4.5","(63)","Khon Kaen"
"ocyu","Naphat Yum Zeed","Thai","3.9","(100+)","Khon Kaen"
"tb4x","Nure Near Bubble Tea (Chumpae)","Beverages","4.9","(100+)","Khon Kaen"
"g1xu","Ran Prode","Thai","4.7","(100+)","Khon Kaen"
"z3tl","Yay Toon Steak","Thai","4.6","(1000+)","Khon Kaen"
"nprn","Check In Jaewhon And Coffee By Apirom","Beverages","4.9","(100+)","Khon Kaen"
"juzm","Dut Nom Om Cha","Beverages","5","(50)","Khon Kaen"
"ivwh","Kafae Dong Larn (Chum Phae)","Beverages","5","(12)","Khon Kaen"
"d3ip","Alice Fresh Milk","Beverages","4.8","(1000+)","Khon Kaen"
"nso4","Mike’s place","Thai","4.8","(100+)","Khon Kaen"
"h1kn","Kai Krob Tai Tun","Thai","4.9","(500+)","Khon Kaen"
"z8qz","Cake Nom Sod Chumphae","Thai","4.8","(89)","Khon Kaen"
"z0ce","I am pizza","Italian","4.2","(100+)","Khon Kaen"
"sfxv","Nescafe Street Cafe (Chum Phae)","Beverages","5","(100+)","Khon Kaen"
"sq4g","Hug De Coffee","Beverages","4.9","(56)","Khon Kaen"
"sar7","Kai Ngoen Kai Thong Aharn Tamsung","Thai","4.5","(87)","Khon Kaen"
"bllj","Krua Pa Nok (Chum Phae)","Thai","4.7","(91)","Khon Kaen"
"xd3y","Khao Man Gai Nong Mirin","Thai","4.6","(65)","Khon Kaen"
"m4vg","Umai Sushi","Japanese","4.9","(89)","Khon Kaen"
"tazh","Kuay Tiew Rue Sod Boran","Thai","4.7","(100+)","Khon Kaen"
"bwva","Thidet Kho Mu Yang","Fast Food","4.6","(97)","Khon Kaen"
"qzg8","Mati Roaster and Bakery","Beverages","4.9","(91)","Khon Kaen"
"wu3y","Rong Lab Charoen Prung","Thai","4.8","(32)","Khon Kaen"
"mmqw","Krua Amporn Arhan Pa Arhan Tam Sung","Thai","4.9","(100+)","Khon Kaen"
"itkd","Khao Piak Khun Yay","Thai","4.8","(100+)","Khon Kaen"
"z2fq","Tookta Kao Tom","Thai","4.6","(100+)","Khon Kaen"
"ggr2","Kao Man Kai (PTT Chum Phae Gas Station)","Thai","4.8","(10)","Khon Kaen"
"smb9","Chill Loft Cafe (ChumPhae)","International","4.9","(25)","Khon Kaen"
"a8zo","Chef Napat","Thai","4.4","(88)","Khon Kaen"
"u2sg","Khun Khaek Kitchen","Thai","4.5","(500+)","Khon Kaen"
"u4du","Nua Noodle Khon Kaen","Thai","4.7","(1000+)","Khon Kaen"
"e7rg","Jok Na Flat","Thai","4.7","(100+)","Khon Kaen"
"nxtb","Malha Bor Kor Sor","Thai","4.5","(59)","Khon Kaen"
"u7og","Don Sawan Kao Man Kai","Thai","4.4","(100+)","Khon Kaen"
"evg6","Kun Jame Homemade","Italian","5","(8)","Khon Kaen"
"u5bh","Pla Chon Kra Bok","Thai","4.6","(100+)","Khon Kaen"
"v5qx","Pizza Title House","Western","4.6","(100+)","Khon Kaen"
"dk2g","De Tor Tai","Thai","4.7","(20)","Khon Kaen"
"e3js","Ratree Kai Yang Wichian Buri","Thai","4.6","(100+)","Khon Kaen"
"h0sx","Sai Tak Pa Jai Thai Food","Thai","4.7","(72)","Khon Kaen"
"u9fm","Kwung Tang Noodle","Thai","4.6","(1000+)","Khon Kaen"
"u9pb","Elissa Coffee","Thai","4.8","(100+)","Khon Kaen"
"xpo2","Prik Thai (Nai Mueang)","Thai","4.9","(100+)","Khon Kaen"
"w4at","Loeitumloei","Thai","4.5","(1000+)","Khon Kaen"
"vuug","Guay Tiew Ruea Tra Kai","Thai","5","(10)","Khon Kaen"
"u8zp","Guaytiew Ruea Aroi 3 Wela (Prachasamosorn Rd.)","Thai","4.7","(100+)","Khon Kaen"
"kuqj","Guay Tiew Moo Tom Yum Nai A  Aroi Bo (Branch 2)","Thai","4.9","(3)","Khon Kaen"
"lqv6","Ebisu Ramen (Khon Kaen)","Japanese","5","(7)","Khon Kaen"
"c25z","Krua Ohm Piang  Prachasamosorn Road","Thai","3.3","(15)","Khon Kaen"
"v2dr","Seoul Chicken (Glang Mueang)","Korean","4.6","(500+)","Khon Kaen"
"ad4a","Tum Yum Sam Kok (Kansgsadarn)","Thai","4.2","(100+)","Khon Kaen"
"x7ny","Khon Kaen Hotel","Asian","4.9","(49)","Khon Kaen"
"v2ub","PadThai Padmhee Korat","Thai","4.3","(100+)","Khon Kaen"
"h8oo","Joke Bueng Nong Wang","Thai","4.6","(500+)","Khon Kaen"
"y9ul","Khon Jham","Thai","4","(100+)","Khon Kaen"
"l1tb","Somtum O-Zab","Thai","4.5","(100+)","Khon Kaen"
"d0yz","Mah Lah Na Kieng (Kangsadarn)","Thai","4.5","(78)","Khon Kaen"
"ffmw","Jiji Rad Na Moo Muk Arhan Tamsang (Lang Mueang Road)","Thai","4.5","(16)","Khon Kaen"
"w5ss","Super Leng by Warm (Lung Mueang)","Thai","4.7","(100+)","Khon Kaen"
"u1oq","Joke Je Noi","Thai","4.6","(2000+)","Khon Kaen"
"v5gn","Jae Pom Yum Yum Som Tum","Thai","4.3","(500+)","Khon Kaen"
"v0mv","Pizza and Bake","International","4.6","(100+)","Khon Kaen"
"srdq","Nong Oh Arhan Tamsung (Ruamchit Night Market)","Thai","5","(4)","Khon Kaen"
"g9vx","Tuk Nuea Moo Toon","Thai","4.7","(100+)","Khon Kaen"
"b8mg","Lookchintod Pasean","Thai","4.7","(100+)","Khon Kaen"
"cw21","Yak Tod","Asian","5","(7)","Khon Kaen"
"h6nq","Khun Chang Moo Namtok Noodle","Thai","4.5","(100+)","Khon Kaen"
"fyxz","Salapao Pho Ban Tham Ve La (Branch 2)","Chinese","5","(1)","Khon Kaen"
"lsd8","Very Curry","Japanese","4.5","(49)","Khon Kaen"
"c1se","Waffle Khanthep","International","4.5","(100+)","Khon Kaen"
"i9ao","Chan Mai","Thai","4.5","(18)","Khon Kaen"
"otih","Somtum and Arhan Tamsung Big Boss","Thai","3.7","(67)","Khon Kaen"
"w5el","Nam Klook Jae Siw","Thai","4.7","(1000+)","Khon Kaen"
"ooqx","Bubb (Kungsadan)","Beverages","4","(43)","Khon Kaen"
"ac4k","Kluai Thot Yai Phan","Thai","4.8","(45)","Khon Kaen"
"hk2u","Somtum Tumnan Kao Moo Tod Nam Jim Jeaw Kao Kha Moo","Thai","5","(5)","Khon Kaen"
"e4mo","Fried Chicken Grilled Chicken Ma Nus Zap Wer Sam Liem","Thai","4.6","(500+)","Khon Kaen"
"opo9","Jae Auan Kaomunkai","Thai","4.7","(45)","Khon Kaen"
"a8xp","Khaotom (62 blocs)","Thai","4.6","(500+)","Khon Kaen"
"rgx9","Chadapron Kho Moo Yang","Thai","4.9","(47)","Khon Kaen"
"njx3","Kai Kem Tarm Sung - Kangsadarn Food Center","Thai","5","(24)","Khon Kaen"
"v2ax","Nai Berm Restaurant","Thai","4.7","(100+)","Khon Kaen"
"gm9h","Khun Vegan","International","5","(8)","Khon Kaen"
"v0ja","Roti Original","Thai","4.4","(100+)","Khon Kaen"
"g7na","Tianmi Cafe","Beverages","4.4","(6)","Khon Kaen"
"ww93","MINI BEV","Thai","4.8","(51)","Khon Kaen"
"w7un","Mahaheng Nom-Sod","Beverages","4.7","(100+)","Khon Kaen"
"n2ge","Ka Nom Jeen Yai Sa-Mai","Thai","4.7","(100+)","Khon Kaen"
"v7ou","Iam  Aroisamaimai (Kanlapapruek)","Thai","4.5","(100+)","Khon Kaen"
"fcvn","Bahmee Gyo Yak (Kangsadan)","Thai","5","(1)","Khon Kaen"
"k8hj","Kanom Jeeb Salapao Parat 1","Thai","4.5","(100+)","Khon Kaen"
"uyiz","Chang Long (Glang Mueang Road)","Chinese","3.1","(27)","Khon Kaen"
"zvce","Daddy Curry (62 ฺBlock Market)","Japanese","4.8","(15)","Khon Kaen"
"d42k","Chicky Chic (Hugz Mall)","Thai","5","(14)","Khon Kaen"
"x6yx","Krua J noi","Thai","4.6","(2000+)","Khon Kaen"
"v2l0","Lookchin Tod Long La Ber 18 Buak","International","5","(17)","Khon Kaen"
"z3js","Eed Nom Sod Original","Beverages","4.5","(100+)","Khon Kaen"
"z7rw","Pa Moo Tarm Sung","Thai","4.3","(100+)","Khon Kaen"
"u7ci","Narong Kao Mun Kai Torn (Kangsadan)","Thai","4.7","(3000+)","Khon Kaen"
"pg5i","Guay Tiew Moo Mueang Neua","Thai","4.8","(80)","Khon Kaen"
"v5vk","Pinmook Donut","Thai","4.8","(500+)","Khon Kaen"
"vide","Olino Crepe and Tea (Central Plaza Khon Kaen)","Beverages","3","(1)","Khon Kaen"
"kud0","Bar B Q Plaza (Central Khonkhen)","Asian","4.8","(100+)","Khon Kaen"
"u3ki","Khamoo Kanthep 2","Thai","4.6","(2000+)","Khon Kaen"
"r3lh","S&P (Tukcom Khon Kaen)","International","4.9","(100+)","Khon Kaen"
"w6qm","Swensen's (Central Khon Kaen)","American","4.6","(100+)","Khon Kaen"
"a9pr","Kho Coffee","Beverages","4.5","(15)","Khon Kaen"
"xwai","Joke Kuay Jab Tom Sen Bud Queue (Bang Lamphu Market)","0 min","4.8","(100+)","Khon Kaen"
"w0je","Puchai Khay Hoi","Thai","4.4","(500+)","Khon Kaen"
"x0uq","Tum Nua Nua","Thai","4.4","(100+)","Khon Kaen"
"b9rb","Wichian Khaomankai Torn Sood Hi Lam","Thai","4.7","(90)","Khon Kaen"
"c0wp","Urban Pizza (Kangsadan Khonkaen)","Italian","4.7","(75)","Khon Kaen"
"aixm","Khao Tum Kok 24 N. (Lak Mueang)","Thai","4.8","(41)","Khon Kaen"
"gkyv","Dotlimited","Beverages","3.9","(5)","Khon Kaen"
"g4rb","Na Noi Khao Mun Gai","Thai","4.8","(23)","Khon Kaen"
"y0mw","Raja Pad Thai (62 Blocs Market)","Thai","4.4","(73)","Khon Kaen"
"n8ll","Aharn Tarm Sung Nong Nuea","Thai","4.4","(100+)","Khon Kaen"
"dfwl","Pop a Corn","American","4.3","(4)","Khon Kaen"
"w6gw","Too Som Nom Sod","Beverages","4.6","(500+)","Khon Kaen"
"u0tg","Xu Ting Zuen","Thai","4.6","(100+)","Khon Kaen"
"f67p","Anachak Khongwan and Itim Pad","Thai","4.8","(34)","Khon Kaen"
"b3mg","Hea Sak Guay Tiew Kai Mara and Khao Mun Kai (Thorung Market)","Thai","4.3","(95)","Khon Kaen"
"fo71","Khao Tom Khrueang Mae Noy","Thai","4.9","(56)","Khon Kaen"
"b8ge","Hoi Tod Jao Gao Na Rong Ngiw","Thai","4.5","(100+)","Khon Kaen"
"ywl2","Ananya Coffee (Soon Ahan Nong Waeng )","Beverages","5","(100+)","Khon Kaen"
"h8bc","Kod Kaprao Tae (Ruen Rom)","Thai","3.8","(38)","Khon Kaen"
"en5y","Jhoke","Thai","4.4","(6)","Khon Kaen"
"p3b5","Crepe and Tokyo by Kin Crepe Bor (Baan Bakham)","Thai","4.9","(22)","Khon Kaen"
"u1ax","OOTOYA (Central Khon Kaen)","Japanese","4.7","(100+)","Khon Kaen"
"gpgt","Pa Phan Tum Teen","Thai","4.9","(15)","Khon Kaen"
"w9fb","Kanom Jeen Sadiss (Tho Rung Ruen Rom Market)","Thai","4.4","(90)","Khon Kaen"
"s9aw","Mu Ping Pen Nueng","Thai","4.8","(75)","Khon Kaen"
"s1dd","Khao Kaeng Karee Yeepoon (Ruen Rom)","Japanese","4.8","(37)","Khon Kaen"
"gttc","Yang Hai (Khon Kaen Hospital)","Thai","5","(23)","Khon Kaen"
"e9ub","Samchai Coffee (Mueang Khon Kaen)","Thai","3","(46)","Khon Kaen"
"c9gn","Ka Prao Tad Lao Rueng","Thai","4.6","(83)","Khon Kaen"
"jk46","Rot Det Beef Noodle","Thai","5","(34)","Khon Kaen"
"zlup","Dakasi Tea (Central Plaza Khon Kaen)","Beverages","4.8","(15)","Khon Kaen"
"sicp","Peak Ka Pan Guay Tiew Moo Tom Yum Boran Suphan Buri (Chuan Chuen Road)","Thai","5","(10)","Khon Kaen"
"l6fe","Pad Thai Hoy Tod Lan Thong (Na Mueang Road)","Western","3","(10)","Khon Kaen"
"f0wb","Kunlaya Noodles","Thai","4.7","(500+)","Khon Kaen"
"y6kz","Bua Loy Jao Puen Yak Tum Mai Jark Kha Rew Kein Pai","Thai","4.3","(91)","Khon Kaen"
"b3pu","Nai Yoss Fresh Fruits","Thai","4.5","(92)","Khon Kaen"
"z5rz","Salapao Kru Muean (KKU)","Chinese","4.8","(100+)","Khon Kaen"
"b5hf","No Ri Cha (Techno Bundit)","Beverages","4.7","(100+)","Khon Kaen"
"v6rf","Ran Luk Ar Harn Chao","Thai","4.6","(500+)","Khon Kaen"
"c0rm","Sin La Pin Lab Koi","Thai","4.3","(100+)","Khon Kaen"
"rti9","Superjokemordin Best in Siam - Thanon Na Mueang","Asian","4.8","(100+)","Khon Kaen"
"pp8u","Ga Gafae","Beverages","4.6","(12)","Khon Kaen"
"u7ke","Kha Moo Kan Tep","Thai","4.6","(4000+)","Khon Kaen"
"whm8","R Cha Cafe (Khon Kaen)","Beverages","3.9","(35)","Khon Kaen"
"tcsa","Somtum Jae Kae (Nong Phai)","Thai","4.6","(100+)","Khon Kaen"
"y9ic","T-Bone Steak Box (Sri Nuan Road)","International","4.3","(100+)","Khon Kaen"
"h4qe","M Fresh Milk","Beverages","4.8","(100+)","Khon Kaen"
"v3zb","Moto-O (KKU)","Beverages","4.5","(100+)","Khon Kaen"
"u5ln","Acocoa (Ruen Rom Road)","Beverages","4.6","(500+)","Khon Kaen"
"v0i1","Hug Lon Jan","Thai","4.7","(21)","Khon Kaen"
"t730","Taeng Mo Chulalak","Thai","4.8","(10)","Khon Kaen"
"hsyy","Can and King Kaolao Sieng Jee Aharn Tam Sung","Thai","4.7","(12)","Khon Kaen"
"b8wq","Som Kid Kapi Nam Pla Wan","Thai","4.8","(100+)","Khon Kaen"
"dr58","Lao Kai Tod Sa Mun Prai","Thai","5","(2)","Khon Kaen"
"s5nc","Tam Sang Je Nee","Thai","4.4","(66)","Khon Kaen"
"ez1h","Hachiban Ramen (Fairy Plaza Khon Kaen)","Japanese","4.7","(41)","Khon Kaen"
"vxyj","Nor Kuay Tiew Phak Sot","Thai","4.6","(65)","Khon Kaen"
"f2vt","Khun Ae Grilled Meatballs","Thai","4.8","(500+)","Khon Kaen"
"xa6k","Hug Yum (Chata Phadung)","Thai","4.2","(96)","Khon Kaen"
"eu9m","Rad Na Empire (Rod Fi Market)","Thai","4.9","(10)","Khon Kaen"
"v0ss","Ajarn Lerdthip Mango Sticky Rice (888 Market)","Thai","4.6","(500+)","Khon Kaen"
"z7sk","Amphoe Mueang Coffee","Beverages","4.8","(100+)","Khon Kaen"
"l1wp","Yai Noo Namcook-Soi Namtip","Thai","4.4","(100+)","Khon Kaen"
"hirs","Half Happiness","Beverages","5","(2)","Khon Kaen"
"v1rx","Sukniyom","Thai","4.5","(500+)","Khon Kaen"
"u1vf","Tong Plapao","Thai","4.5","(500+)","Khon Kaen"
"z05d","Arabus Cafe (Khon Kaen University)","Beverages","3.8","(3)","Khon Kaen"
"ri4r","Yupha Nam Cook","Thai","3.2","(31)","Khon Kaen"
"c4rm","Bualoy Baan Ama Jao Kao (Soi Wuttharam)","Thai","4.6","(100+)","Khon Kaen"
"xwzx","Arhan Tamsung Ruk Na Jub Jub","Thai","4.4","(67)","Khon Kaen"
"wlaf","TE Lake View","Beverages","5","(5)","Khon Kaen"
"h6yk","Coffee Bakery and More","Thai","4.8","(50)","Khon Kaen"
"qef2","Nana Look Chin Tod (Chata Phadung)","Thai","4.7","(99)","Khon Kaen"
"o06z","Kao Tom Mud Moo Kanom Thai","Thai","3.5","(42)","Khon Kaen"
"b6gg","Joke Guayjub Tomsen Yai Ta","Thai","4.8","(25)","Khon Kaen"
"s9ps","Kunnay Kunnay Coffee","Beverages","4.8","(100+)","Khon Kaen"
"kx68","Kaprao Ban Mae Noy","Thai","5","(3)","Khon Kaen"
"wi03","In House","Thai","4.6","(63)","Khon Kaen"
"minb","Guay Tiew Ruea Cham Mai (PTT Maliwan)","Thai","4.6","(6)","Khon Kaen"
"rp5j","Mam Arhan Tam Sung (Photisan Road)","Thai","3.9","(8)","Khon Kaen"
"c3wq","Crepe Yeepun Deejung","Japanese","4.7","(100+)","Khon Kaen"
"tv7q","Aor. Singaporean Chicken Steamed Rice (Khon Kaen)","Asian","4.7","(2)","Khon Kaen"
"e5iu","Baan Sushi","Japanese","4.7","(100+)","Khon Kaen"
"c2vf","Khao Kamoo Soot Yao Wa Rat","Thai","4.9","(46)","Khon Kaen"
"u3xg","Mae Phorn Shabu","Thai","4.7","(100+)","Khon Kaen"
"lrdl","Nam Kang - Ban Gota","Beverages","5","(28)","Khon Kaen"
"g1mv","Khun Pu Noodle","Thai","4.7","(100+)","Khon Kaen"
"w2cr","Pad Thai Narmueang","Thai","4.6","(500+)","Khon Kaen"
"cjen","Roti 99 Jaodeaw","Thai","4.8","(100+)","Khon Kaen"
"h0ck","Guay Tiew Ruea Ayutthaya Ros Ded","Thai","3.9","(64)","Khon Kaen"
"l8qu","Nam Som N and D","Beverages","4.8","(62)","Khon Kaen"
"w8qg","Nong Peach Beef Noodle","Thai","4.6","(85)","Khon Kaen"
"v0fa","Maruey Chicken Rice and Pork Noodle","Thai","4.6","(100+)","Khon Kaen"
"lf6t","Kha Moo Kan Tap (Tontan Market)","Thai","4.7","(100+)","Khon Kaen"
"oq30","Aomtung Nomsod - Potisan","Beverages","4.3","(73)","Khon Kaen"
"b5ly","Jok Kuayjab Tomsen AP","Thai","4.4","(100+)","Khon Kaen"
"b1wh","Samlee noodle (U-center)","Thai","4.5","(100+)","Khon Kaen"
"k71a","Art Guay Jab Ros Ded","Thai","5","(5)","Khon Kaen"
"jyma","Naipon Fresh Fruit 2","Thai","4.8","(100+)","Khon Kaen"
"v2ck","Koy Kom Nom To","Thai","4.4","(1000+)","Khon Kaen"
"kspi","Yak Yai Kai Tod (Mor Din Daeng Market)","Thai","3.7","(48)","Khon Kaen"
"b0xh","Pa Li","Thai","4.5","(100+)","Khon Kaen"
"d1an","Long Being Cup","Beverages","4.6","(100+)","Khon Kaen"
"y902","Tum Dong Dang (Ton Tann Market)","Thai","5","(8)","Khon Kaen"
"frq4","Ton Arhan Isan Tamsung","Thai","4.8","(38)","Khon Kaen"
"lb50","Aew Moo Kata Prom Tan (Mor Dindang Market)","Thai","4.9","(88)","Khon Kaen"
"uuaq","BUN (Tontarn Market)","Thai","4.9","(57)","Khon Kaen"
"k5gv","BB Kai Tod And Kaphapo","Japanese","5","(36)","Khon Kaen"
"u100","Jeaw Hon Connect By Apirom","Thai","4.5","(15)","Khon Kaen"
"o5vi","Sirisopa Complex KKU","Beverages","3.8","(18)","Khon Kaen"
"v3oo","Guay Teaw Pla Talae (Tontan)","Thai","4.6","(88)","Khon Kaen"
"b8pv","Mang Gon Thong Duck Noodle and Krapow Ped (Bueng Nong Kot)","Thai","4.7","(500+)","Khon Kaen"
"b2ya","Baeb Sab Yen Ta Fo","Thai","4.2","(77)","Khon Kaen"
"a53z","Nong Ploy Arhan Tamsung (Soi Ban Kok 18)","Thai","4.8","(100+)","Khon Kaen"
"p8lo","Kaolao Siang Chi Madam Toi","Thai","4.4","(96)","Khon Kaen"
"e8uy","Krua Thai E San Larb Ped","Thai","4.3","(100+)","Khon Kaen"
"uhpf","Ped Yang Chokchai 4","Thai","4.3","(5)","Khon Kaen"
"gv0t","Nai Dam Lab Koy (Ban Kok)","Thai","4.7","(22)","Khon Kaen"
"u6dv","Pung Pung Nom Sod and Crep (Khon Khaen University)","Thai","4.6","(100+)","Khon Kaen"
"ayzm","Thai Roti (Ban Kok)","Thai","5","(58)","Khon Kaen"
"k8ft","Nam Nueng Pad Thai Tom Yum (KKU)","Thai","4.8","(500+)","Khon Kaen"
"dhcb","Nay Tom Guay Tiew Ruea","Thai","5","(1)","Khon Kaen"
"a8xb","Salapao Kru Muean (Lung Mor)","Thai","4.7","(100+)","Khon Kaen"
"hkrn","Nomicha (Mordang Place)","Beverages","4.6","(100+)","Khon Kaen"
