"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"posz","Pla Som Mae Ied (Branch 2)","Thai","2.1","(22)","Chachoengsao"
"a2j8","Kaow Man Kai Thong Zim and Joke Moo","Thai","4.8","(22)","Chachoengsao"
"kcoa","Sai Krok E San Mae Aun","Thai","5","(42)","Chachoengsao"
"cux9","Cheesy Fried Snack","American","4.9","(80)","Chachoengsao"
"m3jp","RINSHOP","Thai","4.9","(42)","Chachoengsao"
"vz7h","DooDee Coffee","Thai","4.8","(15)","Chachoengsao"
"whfg","Shong Cha by Pang Pang (LangComplex)","Beverages","5","(17)","Chachoengsao"
"n9jt","Kuaitiao Tum","Thai","4.5","(100+)","Chachoengsao"
"ntyl","Chairat Kuaitiao Moo Sap","Thai","4.7","(45)","Chachoengsao"
"j83d","Kuey Tiew Ruea Sena Tong Nueng","Thai","4.2","(70)","Chachoengsao"
"s6ec","Thong Ek Tiao Ruea Tong Ble","Thai","4.8","(100+)","Chachoengsao"
"f608","Triple O","Beverages","5","(47)","Chachoengsao"
"blcg","Kai Thot Rongrian Lae Menu Than Len","Thai","5","(37)","Chachoengsao"
"dqaa","Shabu Nangnai","Thai","4.8","(61)","Chachoengsao"
"slmk","Tum Na Mueang","Thai","3.9","(9)","Chachoengsao"
"m6fs","Dairy Queen (Big C Chachoengsao 2)","International","4.8","(100+)","Chachoengsao"
"r1vg","Joke Tom Luead Mhoo Samyak Srisothon Tad Mhai","Thai","4.7","(100+)","Chachoengsao"
"aa08","Tiao Ruea Pathum (Sri Sothon Tad Mai)","Thai","4.8","(57)","Chachoengsao"
"m35d","Kawmunkhai Nai Pan","Thai","4.5","(100+)","Chachoengsao"
"rxcz","Hong Te Shabu Ma La","Chinese","4.9","(11)","Chachoengsao"
"k2hy","Koa Mhoo Tod Nai Brids","Thai","4.7","(500+)","Chachoengsao"
"i8wc","Kuaitiao Ruea Charm Yai","Thai","4.7","(1000+)","Chachoengsao"
"m8yk","Khaomhi Plamun","Thai","4.4","(55)","Chachoengsao"
"lcmx","Joke Mae Pakorb","Asian","4.7","(500+)","Chachoengsao"
"j5wl","Ner Petch Noodles","Thai","4.5","(500+)","Chachoengsao"
"rgtc","Somtam Muang Roi Et","Thai","4.6","(68)","Chachoengsao"
"k9vj","Kaishicha","Beverages","4.9","(75)","Chachoengsao"
"cqbq","Moon Light Tam Sang","Thai","3.6","(100+)","Chachoengsao"
"kdhy","Plern Nom","Thai","4.7","(100+)","Chachoengsao"
"rb20","8 Riew Ramen","Asian","4.7","(84)","Chachoengsao"
"zdto","Japan Salad","Thai","5","(30)","Chachoengsao"
"mzhg","Khao Moo Daeng Moo Krop (Big C Chachoengsao 2)","Thai","1","(1)","Chachoengsao"
"s5xk","Fakthong Arhan Tam Jai","Asian","4.8","(37)","Chachoengsao"
"iqkt","Khao Moo Krop Khao Moo Op Ong Kuaitiao Moo Op Ong","Thai","4.9","(15)","Chachoengsao"
"mixm","Khanomchin Mai Rai Namya (Big C Chachoengsao 2)","Thai","4.7","(7)","Chachoengsao"
"o9ak","Kuma Brown","Beverages","4.9","(500+)","Chachoengsao"
"p8ob","Chester's (Big C Chachoengsao)","Asian","4.7","(2000+)","Chachoengsao"
"ohr5","Siaosai Salmon Sashimi and Thale Dong (Sanam Muai Night Bazaar)","Japanese","4.8","(19)","Chachoengsao"
"r2qn","Rungaroon Coffee","Thai","4.3","(100+)","Chachoengsao"
"u74n","Tuk Ta Yen Ta Foh","Thai","4.3","(100+)","Chachoengsao"
"l9hw","Kor E-San","Thai","4.3","(500+)","Chachoengsao"
"i6te","Joke Ratchawat","Asian","4.7","(100+)","Chachoengsao"
"ep1f","Tiew Yum 8 Riew","Thai","4.6","(100+)","Chachoengsao"
"r9rr","Sukjai Healthy Juice","Beverages","4.9","(100+)","Chachoengsao"
"l4hb","Guaytiew pakmor na mueang","Thai","4.4","(100+)","Chachoengsao"
"cbv1","Ban Tam Sang BY CHEFBELLE","Thai","4.6","(100+)","Chachoengsao"
"jut2","Som Tum Saen Saep (Paet Riu)","Thai","4.6","(100+)","Chachoengsao"
"gx3n","Salmon and Chef Noi Roi Laan","Japanese","4.9","(41)","Chachoengsao"
"r5fk","Pad Thai Roi Kor","Thai","4.5","(100+)","Chachoengsao"
"p1wc","Zap E-San 99","Thai","4.6","(500+)","Chachoengsao"
"euz5","Cao Guay Tengnueng","Beverages","4.8","(38)","Chachoengsao"
"xq69","Good Barista and Coffee Beans","Beverages","5","(17)","Chachoengsao"
"nt4d","Sathanee Zaap (Padriew)","Thai","4.3","(100+)","Chachoengsao"
"gwty","Sud Soi 17","Thai","4.9","(99)","Chachoengsao"
"cbj4","Messiah","Thai","5","(2)","Chachoengsao"
"s9ib","Khun Nu Coffee","Beverages","5","(18)","Chachoengsao"
"ln2l","Hom Krun","Beverages","4.7","(100+)","Chachoengsao"
"i3aw","Crepe Nomsod","Desserts","4.6","(100+)","Chachoengsao"
"ptee","Look Chin Pla Raboed Sumo","Thai","3","(4)","Chachoengsao"
"bn2c","Tiaw R Tue Ta Mho 2","Thai","5","(38)","Chachoengsao"
"cc1k","Khai Yang Kao Suan Kwang","Thai","4","(56)","Chachoengsao"
"px72","Por. Kuai Tiew Paet Riew Kuai Tiew Mu","Thai","4.9","(27)","Chachoengsao"
"s1yh","Fire Chicken Kebab","Middle Eastern","4.8","(500+)","Chachoengsao"
"b7q0","Ban Kru Aor","Asian","5","(13)","Chachoengsao"
"thv1","8 Riew Wehouse by 8 Riew Station","Thai","4.6","(100+)","Chachoengsao"
"n7on","Somtum 8 Rew","Thai","4.4","(100+)","Chachoengsao"
"rbhf","Koko Chicken by Chinuenim (Chachoengsao)","Korean","4.9","(89)","Chachoengsao"
"nlsh","Kai Yang Aey Srisunan","Thai","4.5","(91)","Chachoengsao"
"wmhc","Yui Kuayjub Yuan","Vietnamese","4.2","(100+)","Chachoengsao"
"gank","Ped Nam and Ma La","Beverages","5","(1)","Chachoengsao"
"fd7a","Shiro Neko Sushi","Japanese","4.9","(16)","Chachoengsao"
"o1zr","Auto and Ing Ing","Thai","4.7","(35)","Chachoengsao"
"r6mg","I Aon Steak Dek Naew","International","4.7","(100+)","Chachoengsao"
"j7jw","Fard Yum","Thai","4.6","(500+)","Chachoengsao"
"kixy","Kai Yang Supanat","Thai","4.6","(100+)","Chachoengsao"
"o5ay","Ramen Nangfar","Japanese","3.1","(26)","Chachoengsao"
"xqy6","Bear Bear Bear (Chachoengsao)","Beverages","5","(5)","Chachoengsao"
"p3mf","Roi Jang Hoo","Thai","4.9","(87)","Chachoengsao"
"q6pf","Pizza Hut (Chachoengsao)","Italian","4.7","(1000+)","Chachoengsao"
"n3tr","Guay Tub Phukhao Fhai","Thai","4","(100+)","Chachoengsao"
"aec8","Khao Phat Pu Rungrueang (Paet Rio)","Thai","4.5","(98)","Chachoengsao"
"o4ci","Por Pang Nom Sod","Beverages","4.7","(100+)","Chachoengsao"
"yy7w","Tid Nom (Chachoengsao)","Beverages","4.7","(89)","Chachoengsao"
"ue8w","Guay Tiew Moo Toon Siam Mit (Paed Riew)","Thai","4.9","(59)","Chachoengsao"
"ivgb","Kai Thot Korean Park Sroi","International","4.9","(100+)","Chachoengsao"
"zwnq","Po Kapraw by Kaw Put Poo Rungroeng","Thai","4.4","(100+)","Chachoengsao"
"ad8f","Guay Tiew Kai Mara Pu Jah","Thai","4.9","(100+)","Chachoengsao"
"c23u","Fries and Fries","International","5","(4)","Chachoengsao"
"i6s4","Crepe Sud Soi","Desserts","5","(63)","Chachoengsao"
"f0n5","Jae So Kuaitiao Kai Kaow Kluk Kapi","Thai","4.9","(19)","Chachoengsao"
"og4h","Pa Da Khao Mun Kai (Mor Ratchapat)","Thai","5","(9)","Chachoengsao"
"psh0","Steak Lung Yik  (Branch 8 Riew)","Thai","4.8","(100+)","Chachoengsao"
"vi0t","Krua Baan Baan Tamsang","Thai","4.8","(6)","Chachoengsao"
"r1cy","Soon Mu Deng","Thai","4.6","(100+)","Chachoengsao"
"q6d6","Baan Daeng Pad Kaprao","Thai","4.8","(28)","Chachoengsao"
"iwr6","STARK Café","Thai","3.5","(9)","Chachoengsao"
"cq2n","Pa Maeo Tam Sang","Thai","4.4","(5)","Chachoengsao"
"s5lz","Kuang Moo Kra Tha","Thai","4.5","(27)","Chachoengsao"
"p6zm","Muaeng Non Boat Noodle","Thai","4.4","(100+)","Chachoengsao"
"n0ri","Khamhoocotarhoy Lhang Mo Ratsapat","Thai","4.6","(89)","Chachoengsao"
"nwa7","Pa Tong Ko Kleaw Na Khwaeng Maha Chakkraphat","Thai","4.8","(100+)","Chachoengsao"
"be3q","Fellow Cafe","Beverages","5","(49)","Chachoengsao"
"o0ql","Insan Intukkhok","Thai","4.6","(500+)","Chachoengsao"
"r7ww","Crepe Sai Taek (Plaza)","Desserts","4.7","(500+)","Chachoengsao"
"wy25","Arigato (Big C Chacheangsao)","Beverages","5","(11)","Chachoengsao"
"p0sz","Ran Mae Som Kliang Na Wat So Thon","Thai","4.8","(100+)","Chachoengsao"
"i9nb","Dan Zap Plaza","Thai","4.7","(2000+)","Chachoengsao"
"s3fh","Khrua Tawan Kaphrao Phrik Haeng","Thai","4.4","(100+)","Chachoengsao"
"ufwg","La Dente Cafe","Beverages","4.9","(100+)","Chachoengsao"
"po8e","Am Tea","Beverages","4.8","(15)","Chachoengsao"
"uv9g","Khrua Aroi Sut Soi","Fast Food","4","(1)","Chachoengsao"
"j9gc","Moo Tod Kai Matoom","Thai","4.5","(500+)","Chachoengsao"
"i00t","Ma kin yum","Thai","4.9","(50)","Chachoengsao"
"nokw","Krua K.Pojai","Thai","4.5","(100+)","Chachoengsao"
"skd6","Krua Hom Kapao","Thai","4.8","(7)","Chachoengsao"
"r0mc","Sbynom Coffee","Beverages","4.8","(500+)","Chachoengsao"
"uvth","Lap Nong Bua Lamphu (Sakha 3)","Thai","4.3","(30)","Chachoengsao"
"rnmg","Nescafe Street Cafe (Chachoengsao)","Beverages","4.5","(28)","Chachoengsao"
"r7ug","BLK.BOBA","Beverages","4.8","(1000+)","Chachoengsao"
"hmwl","Ta Le Dong Everyday","Thai","3","(23)","Chachoengsao"
"ikz3","Mee Khwam Sook Cafe (Padriew)","Beverages","4.9","(87)","Chachoengsao"
"g9b4","Mongni Cafe","Beverages","5","(18)","Chachoengsao"
"n8hz","Pun Pae","Thai","4.6","(100+)","Chachoengsao"
"bi4n","Kanoom Baan Oum Branch Na Wat Sothorn","Thai","4.6","(14)","Chachoengsao"
"s9om","BB Tanudphun","Beverages","4.5","(59)","Chachoengsao"
"l9zr","Tiger Tamsung","Thai","4.6","(2000+)","Chachoengsao"
"r4tt","Me Smoothie","Beverages","4.7","(100+)","Chachoengsao"
"vq1c","Egg-E-Egg-Egg waffle","Thai","4.7","(100+)","Chachoengsao"
"h6jh","Popcorn Major (Big C Chachoengsao)","International","4.9","(100+)","Chachoengsao"
"di7d","Kanomjeen Plapao Jimjum (Padrew)","Thai","4.9","(25)","Chachoengsao"
"q7br","MK Restaurant (Big C Chachoengsao)","Thai","4.7","(100+)","Chachoengsao"
"ffgs","Paibool Food","Thai","5","(8)","Chachoengsao"
"o7we","8 Riew Noodles","Thai","4.8","(100+)","Chachoengsao"
"zhf4","Teddy Shabu","Asian","5","(62)","Chachoengsao"
"xgr4","Pa Jhum Ar Hantamsung Soi Rong Kha Sut","Thai","4.2","(100+)","Chachoengsao"
"w772","Jai Wan Khao Na Kai","Thai","5","(12)","Chachoengsao"
"rv6m","Lhung Wat Cafe","Beverages","4.8","(100+)","Chachoengsao"
"n4wt","Lunar Boardgame and Cafe","International","4.8","(500+)","Chachoengsao"
"z6i7","Kuay Tiaw Dee Nhun","Thai","5","(19)","Chachoengsao"
"q1hj","Wattanapong Noodle (In front of the train station)","Thai","4.6","(500+)","Chachoengsao"
"uhsm","Chokdee Dimsum (Chachoengsao)","Chinese","4.6","(100+)","Chachoengsao"
"rts9","8 Riew Hoi Thot Phat Thai Talay (Na Rong Phak)","Thai","4.3","(100+)","Chachoengsao"
"fz1j","Kuay Tiaw Champ","Thai","4.5","(100+)","Chachoengsao"
"k0jt","PORI","Beverages","4.1","(500+)","Chachoengsao"
"i4io","Madam Su","Thai","4.6","(500+)","Chachoengsao"
"i4qx","Smile Cha","Beverages","4.7","(100+)","Chachoengsao"
"ianh","Sanay Kaprao","Thai","4.8","(100+)","Chachoengsao"
"o6xh","Jae Kai and Hia Pui Tamsak","Thai","4.3","(100+)","Chachoengsao"
"j2ly","Pung-Pun","International","4.7","(2000+)","Chachoengsao"
"r8ub","Cha Tanyong (Plaza Bo Bua)","Beverages","4.7","(100+)","Chachoengsao"
"ua7e","Kanoom Baan Oum Family","Thai","4.6","(13)","Chachoengsao"
"bltj","Neawmoo","Thai","4.5","(47)","Chachoengsao"
"cq8h","So Sa Si","Beverages","4.6","(60)","Chachoengsao"
"o9bx","J Nuan Kuay Tiew Pak Mhor","Thai","4.8","(100+)","Chachoengsao"
"i8sl","Par Nee Saab Nua (The Plaza Market)","Thai","4.6","(100+)","Chachoengsao"
"jndh","Treechada Miang Pla Phao","Thai","3.6","(21)","Chachoengsao"
"bx85","Kanoom Baan Oumm Branch 1 Thepkhunakorn","Thai","2.8","(11)","Chachoengsao"
"q9ij","Kusjung Guay Tiew Mhoo Nam Tok","Thai","4.5","(500+)","Chachoengsao"
"z23b","Phor Kai Auan","Thai","4.9","(4)","Chachoengsao"
"l9uy","Larb Ubon","Thai","4.5","(500+)","Chachoengsao"
"iul4","Bar BQ Je' Jum","Thai","4.9","(82)","Chachoengsao"
"i9nv","Krua Mae Som Kleang","Thai","4.6","(100+)","Chachoengsao"
"xal8","Kuai Tiao Nai Uan","Thai","5","(10)","Chachoengsao"
"i7wf","Rin Kanom Thai","Asian","4.3","(54)","Chachoengsao"
"rcvj","Cactus.Morning Cafe","Beverages","4.8","(100+)","Chachoengsao"
"k9vi","MALA Chalin (Malha Trok Khao Lam)","Chinese","4.6","(100+)","Chachoengsao"
"nouv","Ta Kit Hoi Thot Ahan Tam Sang","Asian","3.7","(24)","Chachoengsao"
"vdja","8 Riew Coffee Bar","Beverages","5","(49)","Chachoengsao"
"gspi","Jirapa Kai Mun","Thai","4.5","(100+)","Chachoengsao"
"j7ic","Bualoykhiwhan JaokhaKao Tladbhobua","Thai","4.7","(100+)","Chachoengsao"
"w4b4","Fried ice cream & French fries topped wi","Desserts","5","(2)","Chachoengsao"
"o9fk","Hua Photchana","Thai","4.6","(1000+)","Chachoengsao"
"m7ru","Ko Deng (Front Lotus Sanam Muai)","Thai","4.7","(100+)","Chachoengsao"
"pbm2","Pla Ngern R Hantamsung","Thai","4.7","(100+)","Chachoengsao"
"zq9s","Cha  Teak","Western","4.8","(100+)","Chachoengsao"
"oaht","R Hantamsung Pee Kaew","Thai","4.5","(100+)","Chachoengsao"
"k2ke","Soodyod Sukihailum","Thai","4.5","(100+)","Chachoengsao"
"q35z","Teaw Kung Krob Bo Bua Chao Kao (Talat Sapsin (Tha Khai) Thanon Pha Nit)","Thai","4.7","(100+)","Chachoengsao"
"s9ql","Tan's Juice Smoothie","Thai","4.8","(100+)","Chachoengsao"
"df3l","Lung Gas BBQ Homemade","Thai","4.8","(100+)","Chachoengsao"
"ha5a","Sweet A Day","International","4.9","(100+)","Chachoengsao"
"l3pr","Samosorn Nom Sod","Beverages","4.7","(2000+)","Chachoengsao"
"l4vy","Kuay Jubb Yuan (Tha Kham)","Vietnamese","4.8","(2000+)","Chachoengsao"
"spam","In Home","Thai","4.8","(100+)","Chachoengsao"
"s2xb","Chai See Bamee Gieow (Na Seven Eleven Sanaam-Muay)","Thai","4.8","(100+)","Chachoengsao"
"i5mo","Nutayai","Thai","4.4","(500+)","Chachoengsao"
"gsik","Jaroen Khao Pad Pu Guay Tiao Krae","Thai","4.4","(24)","Chachoengsao"
"jmxf","Laem Charoen Seafood (Robinson Chachoengsao)","Thai","4.9","(22)","Chachoengsao"
"l3zg","The Pizza Company (Robinson Chachoengsao)","Italian","4.8","(100+)","Chachoengsao"
"euha","Sineh","Thai","2.8","(18)","Chachoengsao"
"qa7y","Ban Kru Rud Jai","Thai","5","(15)","Chachoengsao"
"nbp1","Sizzler (Robinson Chachoengsao)","International","4.9","(73)","Chachoengsao"
"vewd","Guay Tiew Pedtoon Kaitoon Mootoon (Soi Supakit)","Thai","1","(1)","Chachoengsao"
"m363","Ban Ben","Thai","4.5","(18)","Chachoengsao"
"okj5","AKA Japanese Restaurant (Ronbinson Chachoengsao)","Japanese","4.9","(9)","Chachoengsao"
"nb8k","Tsunami Teppanyaki (Tong Ro Food Market)","Japanese","4.4","(9)","Chachoengsao"
"hiu8","Tum Lan Tak Pad Riew (Branch 2)","Thai","4.9","(35)","Chachoengsao"
"azbc","Bonchon Chicken (Robinson Lifestyle Chachoengsao)","Korean","4.8","(100+)","Chachoengsao"
"l1q4","78 Home Cafe","Beverages","4.7","(5)","Chachoengsao"
"kab7","Baan Ka Phrao Kua Prik Haeng","Thai","4.8","(19)","Chachoengsao"
"ddne","Manga Yakiniku and Sushi","Japanese","5","(19)","Chachoengsao"
"qcw4","Santafe Steak (Robinson Chachoengsao)","International","4.7","(100+)","Chachoengsao"
"xmcs","Monster Burger Food and Gallery","American","4.9","(100+)","Chachoengsao"
"toxe","Krua Ma Nui","Thai","4.6","(500+)","Chachoengsao"
"p9mq","Krua Emmy","Thai","4.1","(82)","Chachoengsao"
"ucnw","Pa Daw Tam Sang","Thai","4.2","(7)","Chachoengsao"
"kpao","Ah Pochana Kaiyang Wichianburi","Isan Thai","4.4","(100+)","Chachoengsao"
"tjec","Guay Jub Yuan Por Ubon (Robinson Chachoengsao)","Vietnamese","4.9","(36)","Chachoengsao"
"g213","Noodle DooDee Soot Manaao Sothorn","Thai","4.4","(100+)","Chachoengsao"
"ptqc","Fuji (Robinson Chachoengsao)","Japanese","4.7","(79)","Chachoengsao"
"n0uj","Leng  Sabb Leng Sai Padriw","Thai","4.7","(100+)","Chachoengsao"
"n3b2","Pu Khai Dong Paet Rio","Thai","4.8","(16)","Chachoengsao"
"nu5g","Guy Tiew Mhoo Phu Yai Sak","Thai","4.8","(100+)","Chachoengsao"
"lw5h","CoCo ICHIBANYA (Robinson Chachoengsao)","Japanese","4.8","(74)","Chachoengsao"
"n3qk","Krua Tem Aim","Thai","4.7","(2000+)","Chachoengsao"
"l8yi","Kai Thot Hat Yai","Thai","4.6","(100+)","Chachoengsao"
"f08o","Cha Kun Eng Kanom kork BBQ","Beverages","4.5","(84)","Chachoengsao"
"dfic","Fulong Mala Phon Fai","Chinese","5","(5)","Chachoengsao"
"vjwe","Tummour (Robinson Chacherngsao)","Thai","4.4","(100+)","Chachoengsao"
"h28v","Kuai Chap Ubon Khun Tu","Thai","2.9","(10)","Chachoengsao"
"swck","Meaw Kin Mon (Toong Row Market)","Thai","4.5","(6)","Chachoengsao"
"hehx","Che Lek Bang Phra Kuaitiao Tomyam Sut Boran","Thai","4.7","(100+)","Chachoengsao"
"ew77","Zen (Robinson Chachoengsao)","Japanese","5","(18)","Chachoengsao"
"yngy","Ban Nok Khlong Suan","Thai","5","(25)","Chachoengsao"
"sxae","25 Coffee House","Beverages","4.9","(98)","Chachoengsao"
"z5x6","Kim Leng Tarm Sung by Tiew Koong Krob","Thai","2.2","(2)","Chachoengsao"
"nl2e","Sukishi (Robinson Chachoengsao)","Korean","4.6","(100+)","Chachoengsao"
"a7x0","Phloen Phung Moo Kratha (Ban Mai)","Thai","5","(11)","Chachoengsao"
"r6cu","Donthong Milk","Beverages","4.9","(100+)","Chachoengsao"
"m4fs","Mikucha","Beverages","4.7","(500+)","Chachoengsao"
"wo5n","Steak Kinkab Clean Food (Chachoengsao)","Western","4.7","(100+)","Chachoengsao"
"ujok","Inthanin Coffee (Suwinthawong 1)","Beverages","4.8","(100+)","Chachoengsao"
"ai0o","Hakata (Robinson Chachoengsao)","Japanese","4.8","(53)","Chachoengsao"
"kg14","Fuku Matcha (Robinson Lifestyle Chachoengsao)","Beverages","4.9","(100+)","Chachoengsao"
"h6dv","Swensen's (Robinson Chachoengsao)","American","4.9","(100+)","Chachoengsao"
"bz59","OISHI Ramen (Robinson Chachoengsao)","Japanese","4.5","(100+)","Chachoengsao"
"i9gz","Kai Yang Srisunun","Thai","4.7","(100+)","Chachoengsao"
"waum","Kai Nokkata Man Muang","Thai","4.9","(69)","Chachoengsao"
"wsfk","Lab Nhongkay","Thai","4.8","(100+)","Chachoengsao"
"r5ss","Oishi Kitchen (Robinson Chachoengsao)","Japanese","4.5","(100+)","Chachoengsao"
"j5mh","Jan Noodle","Thai","4.5","(100+)","Chachoengsao"
"o1pr","Tam Khrok Taek","Thai","4.6","(100+)","Chachoengsao"
"jomq","Cafe Amazon (Robinsan Chachoengsao - 96071)","Beverages","4.8","(100+)","Chachoengsao"
"sbig","Bar B Q Plaza (Robinson Chachoengsao)","Asian","4.9","(100+)","Chachoengsao"
"nr16","Kuaitiao Dhu Dhi","Thai","4.9","(45)","Chachoengsao"
"bz73","Katsuya (Robinson Chachoengsao)","Japanese","4","(17)","Chachoengsao"
"enht","Mister Donut (Robinson Chacheonsao)","International","4.4","(100+)","Chachoengsao"
"q3as","Khrua Khun Rut","Thai","4.7","(1000+)","Chachoengsao"
