"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"nale","Shabu Kinn's The Buta (Sandhaus​ Mengjai)","Thai","4.7","(100+)","Bangkok"
"kqnu","Lab Ton Pho","Thai","4.7","(500+)","Bangkok"
"j4fl","Moomin Cafe (Singha Complex)","Beverages","4.1","(33)","Bangkok"
"t7hz","Charley Brown's Mexicana","Mexican","4.3","(1000+)","Bangkok"
"e1o0","Kod Pun Smoothie Yogurt (Ruam Sab Market)","Beverages","4.1","(29)","Bangkok"
"ixmp","VIVIN Grocery - Cafe Asok","Western","4.7","(100+)","Bangkok"
"u3at","Cairo Bangkok Halal Food","Middle Eastern","4.7","(100+)","Bangkok"
"qt2a","The Moon Cafe and Restaurant","Thai","4.6","(7)","Bangkok"
"v7ie","Korean Style Asok","Asian","4.2","(100+)","Bangkok"
"e1mf","Khao Mhok Kai Nay Harng","Indian","4","(74)","Bangkok"
"ahu4","Nadimos Lebanese Restaurant (Medpark Hospital)","Middle Eastern","4.5","(65)","Bangkok"
"if88","Sai Thong Ped Noodles (Ruamsap Market)","Thai","4.5","(4)","Bangkok"
"y6rp","Ryoshin The Premium Sushi","Japanese","4.8","(100+)","Bangkok"
"x4kh","Lookchin Pla Rabert Sedthee Ruer Thong RuamSub Market","Thai","4.8","(500+)","Bangkok"
"lj9w","Arhan Tamsang Krua Thai (Talat Ruamsub Asok)","Thai","4.4","(20)","Bangkok"
"f1rh","Nai Win Fried Chicken (Ruamsub Market)","Thai","4.9","(49)","Bangkok"
"t7dn","Sukiya (Asoke)","Asian","4.6","(3000+)","Bangkok"
"ene3","Sao Lak Kitchen","Thai","2.2","(5)","Bangkok"
"zqft","Pun Kao Pun Sen (Sing Complex)","Asian","4.7","(10)","Bangkok"
"d1j0","Chiuha (101/1)","Thai","3.7","(16)","Bangkok"
"h7eg","Krua Khun Dang Guy Tiew Ban Bung","Thai","4.6","(88)","Bangkok"
"t6ew","Hanjan","Korean","4.7","(1000+)","Bangkok"
"c2vv","Zapp Ubon Laos kak kak","Thai","3.6","(1000+)","Bangkok"
"b5ws","Pad Thai Hoi Tod Nay Boon Tum","Thai","4.7","(500+)","Bangkok"
"f1ge","Tom N Toms Coffee (Sukhumvit 15)","Beverages","3.9","(100+)","Bangkok"
"v96r","Rot Nuea Kam Kin Mueang (Udomsuk)","Thai","4.3","(12)","Bangkok"
"rtcz","Neua Camp Fire Asok","Thai","4.7","(48)","Bangkok"
"wugc","Good Day Coffee","Beverages","5","(1)","Bangkok"
"bnod","Fried Chicken Station (MRT Phetchaburi Exit1)","Thai","4.6","(500+)","Bangkok"
"eqd7","Joke Khun Pa Khao Hom Mali","Thai","4.3","(58)","Bangkok"
"cjkc","Ochaya by Paul (Phetchaburi)","Beverages","4.9","(100+)","Bangkok"
"yjkd","Lhong Khao Pad Pu (Asoke)","Thai","4.8","(100+)","Bangkok"
"x8u9","Korea Holic","Korean","4.6","(100+)","Bangkok"
"r5ej","Krua Narong Seafood Sud Yod Tamsung","Thai","4.9","(100+)","Bangkok"
"g8df","Good Cha","Beverages","4.9","(500+)","Bangkok"
"smrn","Cheongdam (Korean Town)","Korean","4.8","(100+)","Bangkok"
"p7sb","Bang Lae Ice Cream Ga Ti Sod","Thai","4","(42)","Bangkok"
"rwj8","Tum Pa Mae Ple (Sukhumvit 12)","Thai","4.9","(27)","Bangkok"
"tk7p","Vexy Vegan","International","4.4","(4)","Bangkok"
"w1ri","Aoy Arhan Tamsung (Srinakarin 9)","Thai","4.4","(1000+)","Bangkok"
"bafp","Krua Khun Jeed (On Nut 44)","Thai","4.8","(8)","Bangkok"
"heoj","Pressed Cafe (Praram 9)","Beverages","5","(1)","Bangkok"
"u8rm","Somtum khun Nok Ruamsap Market","Thai","4.6","(100+)","Bangkok"
"mn4k","Rad Na Yod Phak Empire Guay Tiew Khae (Soi Phatthanakan 53)","Thai","3.8","(3)","Bangkok"
"t0ur","Yong Radna Moo Auem","Thai","4.7","(500+)","Bangkok"
"zz5j","Matjarang","Korean","5","(9)","Bangkok"
"u6nh","Kai Yang Sam Anong (Phatthanakan 53)","Thai","4.7","(11)","Bangkok"
"f3at","Krua Yum Gun Aeng","Thai","4.6","(72)","Bangkok"
"awip","Gin Sen - Sod Sup","Thai","4.2","(17)","Bangkok"
"fe1o","TaL @Sriwara Town in Town","Thai","4.1","(54)","Bangkok"
"mbk7","Pad Da Krata Lek and Arhan Tam Sung (Ramkamhang)","Thai","3.9","(100+)","Bangkok"
"j68q","Kon Ruk Nam Station","Beverages","4.8","(100+)","Bangkok"
"iow8","Nuea Tun Nay Mo","Thai","4.5","(10)","Bangkok"
"w7ao","Yam Mamuang Pumar Zap Pak Jer Udomsuk","Thai","4.7","(500+)","Bangkok"
"mcau","Salad Khun Un (Udomsuk Market)","Thai","5","(10)","Bangkok"
"thoj","3nvy","International","5","(1)","Bangkok"
"gikr","Khao Kang Mae Ja Ae","Thai","4.8","(80)","Bangkok"
"f4dj","Moo Ping Rod Fire (MRT Phetchaburi)","Thai","4.8","(500+)","Bangkok"
"wapr","Jae Auan Aharn Tamsung ( Rama 4 Road )","Thai","4.8","(100+)","Bangkok"
"cf2d","Texas Chicken (One Udomsuk)","American","4.5","(100+)","Bangkok"
"t5dm","Dancing Duck Noodle","Thai","4.6","(1000+)","Bangkok"
"t1ph","Khao Mhoo Daeng Suan Luang (Sukhumvit 103)","Thai","4.6","(2000+)","Bangkok"
"jwza","Pick a Choux (Phatthanakan)","Desserts","4.9","(100+)","Bangkok"
"xmj3","Guaytiew Reua Soi 4 (Rama 9)","Thai","4.8","(1000+)","Bangkok"
"xdbu","Street Coffee","Beverages","4.7","(49)","Bangkok"
"digh","Pici Pasta","International","4.5","(100+)","Bangkok"
"a4pc","Tieow Waek Ta Lad","Thai","4.2","(100+)","Bangkok"
"vw2n","Gu Roti Chachuck (Mahadthai)","International","4.8","(1000+)","Bangkok"
"w7ea","Joo Guay Tiew Look Chin Nam Sai (Pracha Uthit)","Thai","4.8","(500+)","Bangkok"
"n7iy","Gu Roti Chachuk Town in Town","Indian","4.7","(100+)","Bangkok"
"bawz","Tum ka Toey and Arhan tam sung (Ramkamhang)","Thai","3.7","(100+)","Bangkok"
"g9zi","Somtam Khrok Thong","Thai","4.5","(1000+)","Bangkok"
"j86f","Guay Tiew Godeng Hodeng VP (Wachiratham 47)","Thai","5","(1)","Bangkok"
"t911","Som Tam Mueang Loie Khanom Jean Sen Sod","Thai","4.9","(12)","Bangkok"
"dbjk","Nee Khao Mun Kai","Thai","4.4","(100+)","Bangkok"
"n9uj","Only Brownie (Phatthanakan 53)","Thai","4.7","(7)","Bangkok"
"e2f4","Vind Lebanese Kitchen","Indian","4.7","(100+)","Bangkok"
"y8ue","Mrs. Balbir's Indian Cuisine (Phra Khanong)","Indian","4.4","(1000+)","Bangkok"
"a4qk","Yai Street Food","Thai","4.2","(100+)","Bangkok"
"pa3r","Krua Hom Lamoon Khao Tom Song Krueng","Thai","3.8","(5)","Bangkok"
"xp16","Thong Khaophad Poo (Rama 9 Road)","Thai","5","(2)","Bangkok"
"ykpo","Khiang Yaowarat (Wat Thung)","Thai","4.6","(500+)","Bangkok"
"wzpj","Fuwa Fuwa Donut (Huai Khwang)","Japanese","3.8","(12)","Bangkok"
"iq4h","La Mesa Coffee","Beverages","4.9","(13)","Bangkok"
"k6si","Ayoyaki Town in Town","Japanese","4.6","(74)","Bangkok"
"y6oy","Khao Ka Mhoo Charoen Arhan (Soi Saha Kan Pramun)","Thai","4.5","(500+)","Bangkok"
"w0zg","Le Macaron","Desserts","4.5","(100+)","Bangkok"
"y1c1","Kuai Tiew Lookchin Pla Srivara (Tor Yod)","Thai","5","(5)","Bangkok"
"g2iw","Chicken Noodle Ram53","Thai","4.8","(2000+)","Bangkok"
"bcog","Kaod Gapao Mao Kra Thiam","Thai","4.8","(17)","Bangkok"
"g4ak","Karn Moo Tod","Thai","4.7","(78)","Bangkok"
"e3q7","Savy (Phatthanakan 53)","International","4.3","(2)","Bangkok"
"y6g5","Pun Tem Kaew (Ramkhamhaeng 65)","Beverages","5","(100+)","Bangkok"
"r4as","Daifuku Haji","Japanese","5","(6)","Bangkok"
"xx8p","Big MaMa Chef 1988 (Sukhumvit)","Thai","5","(2)","Bangkok"
"fkm2","Seoul Wang (Sukhumvit 70)","Korean","5","(9)","Bangkok"
"eqrp","Brg2","American","4.8","(5)","Bangkok"
"lgzv","Coffee 20 Saha Kan Pramun","Beverages","4.8","(100+)","Bangkok"
"kkbw","Tid Lom (Pracha Uthit)","Thai","3.6","(21)","Bangkok"
"e3vl","Am In Box","International","2.6","(31)","Bangkok"
"q3wm","Somyong Tum Sua 2","Thai","4.5","(1000+)","Bangkok"
"j0nd","Super 99","Indian","4.4","(100+)","Bangkok"
"jedf","Je Luk Ar Harn Tam Sang","Thai","4.2","(100+)","Bangkok"
"f2wm","Benares Modern Indian Cuisine","Indian","4.8","(71)","Bangkok"
"a3vg","Kaow Man Kai Hailuam (Yongchalearn)","Thai","4.6","(500+)","Bangkok"
"u1ec","Yentafo Kruengsonge by A. Mallika (PTT Pracha Uthit)","Thai","4.3","(58)","Bangkok"
"u5dk","Jit Aree","Thai","4.6","(1000+)","Bangkok"
"g1se","OHO Kai Yang","Thai","4.6","(100+)","Bangkok"
"zk84","ZapNae Ahan Isan and Vietnam","Thai","3.1","(23)","Bangkok"
"alf6","Chowpati Indian Street Food","Indian","4.3","(100+)","Bangkok"
"nt59","Pizza'Zi Fusion Pizza and Wine Bar","International","5","(2)","Bangkok"
"bqsy","Iron Coffee (Town in Town)","Beverages","4.7","(2)","Bangkok"
"r0si","Hurry Curry (Nana)","Indian","4.4","(100+)","Bangkok"
"u8ap","Korean Style","Korean","4.2","(500+)","Bangkok"
"t6ud","Hong teh Chinese Restaurant","Chinese","4.4","(500+)","Bangkok"
"uraw","Yum Your Sao Kang Ban Meng Jai","Thai","3.1","(26)","Bangkok"
"k9o5","Bojo Shokudou","Japanese","4.2","(16)","Bangkok"
"remm","Tiew Tom Yum Tum Lueng Tod Muang Ploy","Thai","5","(8)","Bangkok"
"f3jc","Jea Nok (Ging Jan) Kuai Chap Yuan Ubon","Thai","4.6","(100+)","Bangkok"
"p55n","Burapha","International","5","(9)","Bangkok"
"bveq","Dragon Eye - Indian Chinese Fusion","Chinese","4.5","(100+)","Bangkok"
"wa3a","Dosa King","Indian","4.5","(100+)","Bangkok"
"yttc","Pee Ben Ponlamai (Bang Na)","Thai","4.9","(100+)","Bangkok"
"cqvd","Arhan Tam Sang Pa Jai (Srinakarin)","Thai","4.9","(100+)","Bangkok"
"svq2","Pad Thai Khun Lee","Thai","4.6","(100+)","Bangkok"
"t1hm","Stable Lodge","40 min","4.5","(100+)","Bangkok"
"xi7g","Golden Oriental","Chinese","3.4","(7)","Bangkok"
"tvh2","Nueng Tam Sung (Meng Jai)","Thai","3","(25)","Bangkok"
"q81y","Momizu House (Rasa Tower)","Beverages","5","(26)","Bangkok"
"u9kr","Piri Piri Flaming Chicken (Sukhumvit)","Mediterranean","4.6","(1000+)","Bangkok"
"otei","Smiths Fish and Chips","American","4.1","(100+)","Bangkok"
"o0se","Kebab Barn MM (Lat Phrao 112)","Middle Eastern","4.6","(100+)","Bangkok"
"r9g5","Kaichong Specialty Coffee (Rama 9)","Beverages","5","(2)","Bangkok"
"eq02","Krua Kun Joy Khao Pad Pu and Kaphrao (San Phawut 2)","Thai","3.9","(4)","Bangkok"
"w3gb","Racha Chicken Rice","Thai","4.7","(500+)","Bangkok"
"a9i1","Beyond Bread","International","4.8","(500+)","Bangkok"
"bnoc","Kanom Jeen Ram 65","Thai","4.8","(500+)","Bangkok"
"h8dt","Lucky Kitchen","Thai","4.7","(100+)","Bangkok"
"g5wg","Motion House Cafe","Beverages","4.6","(100+)","Bangkok"
"w50v","Viva Tapas Bar and Restaurant Sukhumvit 8","International","4.7","(100+)","Bangkok"
"pnck","J J Coffee and Tea","Beverages","4.9","(64)","Bangkok"
"u0hs","Ped Phalo Go Lieng","Thai","4.7","(1000+)","Bangkok"
"p8op","Moo Kra Ta Chang Thong","Thai","4.7","(68)","Bangkok"
"h6yu","Khao Mu Tod Veraya","Thai","5","(2)","Bangkok"
"b1gi","Por.Prateep Kuai Tiew Ruea (Srinakarin 40 Suphaphong 3)","Thai","3.8","(100+)","Bangkok"
"k0lv","Pa Na Food","Thai","4.7","(1000+)","Bangkok"
"n9qr","Sound Pop Coffee","Beverages","4.8","(71)","Bangkok"
"d1wz","Por Pun Kung Maenam (Ramkhamhaeng 81)","Thai","4.8","(100+)","Bangkok"
"fa6l","Somtum Baan It","Thai","4.9","(100+)","Bangkok"
"rzik","Pao Hua Mun Kung and Thidaplanoi (Na Thong 7)","Thai","4.8","(15)","Bangkok"
"t0wo","Monsoon Cafe","International","4.4","(1000+)","Bangkok"
"u1ph","Vesuvio Pizza","Italian","4.6","(1000+)","Bangkok"
"kti6","Roti John and Friends","Thai","4.6","(100+)","Bangkok"
"mptl","Argo Georgian Greek Bar and Grill","International","4.7","(76)","Bangkok"
"tkek","Chongqing Noodles Shop","Chinese","4.6","(100+)","Bangkok"
"ybd0","Foo Mhee Ba Mhee Gyo (Phatthanakan)","Noodles","4.9","(12)","Bangkok"
"apf9","Obaroi Town in Town","Thai","4.9","(500+)","Bangkok"
"mpww","Pa Tan Ponlamai","Thai","4.7","(100+)","Bangkok"
"t7bc","Laobu Yentafo","Thai","4.6","(1000+)","Bangkok"
"jpt1","Mamy Waffle","Asian","4.8","(41)","Bangkok"
"h7aw","San Aroi Kai Mara","Thai","4.7","(500+)","Bangkok"
"zvuh","8855 Restaurant and Bar","International","4.6","(10)","Bangkok"
"h4rm","Craft Studio and Cafe","Beverages","5","(14)","Bangkok"
"bcmb","Ran Lab Pa Nang","Thai","4.8","(100+)","Bangkok"
"t9bi","Dal Dal Korean Restaurant","Korean","4.7","(100+)","Bangkok"
"hkl8","Sure Khao Kaprao Khai Khon Kung (Rama 9 Road)","Thai","4.4","(3)","Bangkok"
"wuis","Khao Soi Lamduan Fa Ham Chiang Mai (Rama 9)","Thai","4.4","(97)","Bangkok"
"dbg8","Cha Khao (Town in Town)","Beverages","4.8","(24)","Bangkok"
"f3qq","Hoi Pon Fai Seafood","Thai","4.7","(100+)","Bangkok"
"ahbd","Moo Ping Jae Nong Soot Boran (Phatthanakan Road)","Thai","4.5","(47)","Bangkok"
"v7ct","Harrison Butcher","American","4.3","(41)","Bangkok"
"h2td","Kin Khao Kin Nom","Thai","4.9","(100+)","Bangkok"
"y9so","Fruit farm (G Tower)","Thai","4.7","(100+)","Bangkok"
"c4uc","Krua Kamol","Thai","4.6","(1000+)","Bangkok"
"f4xe","Ai Aoon Krua Thai","Thai","4.3","(57)","Bangkok"
"g8fn","Jae Khae Zaab Ver","Thai","4.8","(500+)","Bangkok"
"d9mq","Super Yum","Thai","4.8","(500+)","Bangkok"
"w31a","Sunrise Bistro (Mexican - Thai kitchen)","Mexican","4.2","(96)","Bangkok"
"z3cm","Joy Cha Tai","Thai","4.9","(100+)","Bangkok"
"r6al","Khrua 9 Dao","Thai","4.7","(100+)","Bangkok"
"m82s","Kra Phrao Boran Phon Fai and Pla Kae (Ramkhamhaeng 65)","Thai","4.5","(7)","Bangkok"
"ax91","Kao Pla Kae and Kaprao","Thai","4.9","(63)","Bangkok"
"aqid","Khao Khaw Kaeng Hom","Thai","4.6","(7)","Bangkok"
"jtud","Yum Khanom Jeen Pla Thod (Lumpini Ville Sukhumvit 101/1)","Thai","4.3","(7)","Bangkok"
"x0b1","Tony's (Sukhumvit 11)","Italian","3.8","(64)","Bangkok"
"g6kx","Khoad Yum Super Sab (Mahat Thai)","Thai","4.6","(1000+)","Bangkok"
"y91u","Mixue The Scene","Beverages","4.5","(36)","Bangkok"
"y7ou","Khao Tom Pla Fah Faad Chumporn","Thai","4.8","(70)","Bangkok"
"jrjd","Green Room Bangkok","Asian","5","(1)","Bangkok"
"f1ds","Pa Daeng Ahan Tam Sang","Thai","4.4","(100+)","Bangkok"
"hnvv","Hor Mok Grilled Sea Food (Soi Mahat Thai)","Thai","4.4","(3)","Bangkok"
"m4cf","Today Coffee (Srinagarindra 40)","Beverages","4.9","(100+)","Bangkok"
"ju44","My Crepe (Mahat Thai Market)","Thai","4.7","(60)","Bangkok"
"tqbr","Alice Moo Krata Shabu Mala (Ladprao 122)","Thai","4.7","(17)","Bangkok"
"q7gk","Fruitae (Fresh Fruit and Juice) (G Tower)","Thai","4.8","(100+)","Bangkok"
"e3bb","OISHI Eaterium (Central Rama 9)","Japanese","4.6","(100+)","Bangkok"
"mb3p","Tenjo (Central Rama 9)","Japanese","4.9","(14)","Bangkok"
"ocig","Bonkie Bonkie (O-Nes Tower)","International","4.9","(12)","Bangkok"
"u0by","Cantina Pizzeria & Italian Kitchen (Sukhumvit 11)","Italian","4.1","(89)","Bangkok"
"n42d","Bang Bang Burgers","American","4.5","(1000+)","Bangkok"
"s596","Krua Ton Hom (Srinagarindra Road)","Thai","4.9","(37)","Bangkok"
"luaq","Little Sweet Dai Fuku (Central Rama 9)","Japanese","3.6","(16)","Bangkok"
"cg2q","Krua Ja Nee Kao Kaeng Tai Arhan It Sa Lam","Thai","4.7","(100+)","Bangkok"
"rvaw","Khanom Kui Chai Che Nio Talat Phlu","Thai","4.8","(100+)","Bangkok"
"qdoc","Black Coffee by DoiTung - Com7","Beverages","4.6","(38)","Bangkok"
"vpm4","Faria Khao Kang Muang Trang","Thai","4.4","(33)","Bangkok"
"ec9q","Wasana Khao Keng Pak Tai","Thai","4.8","(1000+)","Bangkok"
"z1am","New Bukhara's Indian Restaurant","Indian","4.6","(100+)","Bangkok"
"xcle","Halo Koffee (Meng Jai)","Beverages","4.3","(9)","Bangkok"
"fvde","Kitti Duck Noodle (Udom Suk)","Thai","5","(50)","Bangkok"
"i8qs","Khao Mok Kai Yeelor","Thai","3.2","(28)","Bangkok"
"zkk5","Lap Khom Tom Saeb Ban Bodin (Lat Phrao)","Thai","4.9","(6)","Bangkok"
"w7la","Kuang Heng Pratunam Chicken Rice Grab and Go (Mrt Rama 9)","Chinese","4.6","(3000+)","Bangkok"
"h3j4","Chubbies Premium (Central Plaza Rama 9)","Japanese","3.5","(17)","Bangkok"
"reyy","Ochaya by Paul (MRT Phra Ram 9)","Beverages","4.8","(90)","Bangkok"
"zqic","Seven Suns (Central Plaza Rama 9)","Beverages","5","(36)","Bangkok"
"s040","Niku King (Belle Rama9)","Japanese","5","(22)","Bangkok"
"ll9x","Khao Moo Korn Thod Sood Lab","Thai","5","(2)","Bangkok"
"ubf4","Rad Na Yod Pak Baan Bodin (Wang Thonglang)","Thai","4.7","(70)","Bangkok"
"f07k","Kiani (Central Rama 9)","Korean","4.4","(3)","Bangkok"
"btly","Chez LN Homemade","International","4.9","(23)","Bangkok"
"bkh9","Foong Specialty Coffee and Bar","Beverages","4.9","(32)","Bangkok"
"j6rj","Above Eleven","International","4.7","(51)","Bangkok"
"e7sy","Kum Poon (Central Plaza Grand Rama 9)","Thai","5","(15)","Bangkok"
"ib8f","Karm Thong Kung Pao (Srinagarindra 42)","Thai","4.8","(23)","Bangkok"
"b5lm","Rad Nha Hong Teh (Soi Mahadthai)","Thai","4.4","(100+)","Bangkok"
"dpn8","Taning Lemon Tea (Central Rama 9)","Beverages","5","(74)","Bangkok"
"akm4","Strack Yum (Central Plaza Grand Rama 9)","Thai","4.5","(100+)","Bangkok"
"jd5h","Moo Thod and Kai Thod Jim Jaew Ros Ded","Thai","4.9","(3)","Bangkok"
"r4tz","Sisom Arhantamsang (Phra Ram 4 Road)","Thai","4.7","(80)","Bangkok"
"lzbc","Kaphrao Nak Klam","Thai","4.9","(77)","Bangkok"
"g6oq","Ded Gra Prao (Udomsuk)","Thai","4.6","(500+)","Bangkok"
"j767","Pan Pan 101","Thai","4","(47)","Bangkok"
"i1qx","Kaprao Pa Prik Hang by Khun Mum","Thai","4.5","(100+)","Bangkok"
"gn7d","Mae Sri Ruen (Tesco Lotus Town in Town)","Thai","4.6","(62)","Bangkok"
"q1ue","Wan Na Tam Sung","Thai","4.9","(14)","Bangkok"
"g7pj","De Kafé at Debotan","Thai","4.7","(100+)","Bangkok"
"yfch","Famous Bistro","Thai","4.3","(100+)","Bangkok"
"erja","Bua Loy Khun Jeab","Thai","4.7","(100+)","Bangkok"
"y0qs","Ramen Habu (Fortune Town)","Japanese","4.6","(1000+)","Bangkok"
"no2n","Hearth","Beverages","5","(3)","Bangkok"
"mo9t","Bah Bin Ta Kor (Phatthanakan)","Thai","4.9","(33)","Bangkok"
"bwdp","Kindly Coffee Project","Beverages","5","(100+)","Bangkok"
"r8s4","Jin Long House (Fortune Town)","Chinese","4.5","(100+)","Bangkok"
"p8qm","Chao Doi (Sanphawut)","Beverages","4.8","(500+)","Bangkok"
"pmtc","Joke Kai Cheek Rot Det","Thai","4.8","(79)","Bangkok"
"b5wx","Rit Pad Thai Boran","Thai","4.4","(100+)","Bangkok"
"xokz","Adore Cafe (Din Daeng)","Beverages","4.9","(52)","Bangkok"
"mtpu","Moo Ping Boran Thai Dessert","Thai","3.8","(10)","Bangkok"
"xt3o","Kouay Teaw Rour Kuen Hang","Thai","4.8","(39)","Bangkok"
"f9lf","Muslim Congee 112","Thai","4.7","(100+)","Bangkok"
"jh1f","Freperio Khao Khai Khon Tornado","Thai","3.4","(19)","Bangkok"
"zlzg","Kung Phao Jakkawan","Thai","4.6","(14)","Bangkok"
"jfqr","The Blarney Stone","International","4.6","(13)","Bangkok"
"b6zg","Mucho Burger","Thai","4.1","(54)","Bangkok"
"t1kf","Khao Man Kai Betong (Fortune Town)","Thai","4.5","(51)","Bangkok"
"ldza","Fong Kafae by Khun Yay Fong Chan","Beverages","4.7","(2)","Bangkok"
"mi6w","How Cafe","Beverages","5","(39)","Bangkok"
"g9kw","Congee Soi 4","Thai","4.9","(91)","Bangkok"
"svuy","Fruity Wifey (Huai Khwang)","Thai","4.7","(84)","Bangkok"
"fyiz","Kapao Yak Yai Branch 3 (Lat Phrao 110)","Thai","4.4","(49)","Bangkok"
"y3el","Zero Degree Smoothies","Beverages","4.9","(500+)","Bangkok"
"eczs","Sateaday Cafe (Ratchada 4)","Beverages","5","(41)","Bangkok"
"t1fu","Super Bowl","Japanese","4.6","(100+)","Bangkok"
"gci8","Ban Kanom Jeb","Chinese","4.1","(14)","Bangkok"
"g3em","Larb Roi Et Indy and Tum Zab (Lat Phrao 124)","Thai","4.3","(100+)","Bangkok"
"gfvd","Thepphachao Perseus Tam Nan Guay Tiew Ruea Heang Lum Maenam Yangtze Lae Kasat Haeng Anachak Thang Chet","Thai","5","(13)","Bangkok"
"ffhz","Moo Satae Jueng Aung Lak (Rama 4)","Thai","4.5","(4)","Bangkok"
"x5bn","Mezzo X Drip Cafe (Fortune Town 2 FL)","Beverages","4.8","(100+)","Bangkok"
"u8oa","Mama Indie (Udom Suk)","Thai","4.2","(100+)","Bangkok"
"bkut","Mei Cereal","Beverages","4.9","(4)","Bangkok"
"olb8","Norah Cafe Restaurant","Indian","3.4","(10)","Bangkok"
"eh48","Khao Kaeng Nong Anda (Bon Kai)","Thai","4.8","(4)","Bangkok"
"n5ex","Bung Dee Kai Tod Hat Yai","Thai","4.9","(18)","Bangkok"
"na06","Shawarma Corner (Sukhumvit 3)","Middle Eastern","4.4","(94)","Bangkok"
"llnf","Moo Krop Mae Thong Muan (Soi Pracha Uthit 20)","Thai","1","(1)","Bangkok"
"kvfy","Tum Khao Pun","Thai","4.2","(100+)","Bangkok"
"v4sy","Arabesque","Middle Eastern","4.4","(500+)","Bangkok"
"i8th","Ok Kaijeaw","Thai","4","(100+)","Bangkok"
"iyrk","Khanom Jeen Phi Noi","Thai","4.8","(13)","Bangkok"
"n8gh","Kao Moo Daeng (Grand Plaza Foodcourt)","Thai","4.5","(86)","Bangkok"
"d79z","Sen Jing Jang","Thai","5","(7)","Bangkok"
"iu86","Hia Ot Tam Sang","Thai","4.9","(500+)","Bangkok"
"ku4x","Warissara Fried Chicken","Thai","5","(3)","Bangkok"
"b8yt","This's Coffee","Beverages","4.9","(1000+)","Bangkok"
"y3b3","Tam Sung Jae Sa Roi Lan Bang Na Trad","Thai","4.2","(100+)","Bangkok"
"tuip","Je Nui Yum Kai Zab","Thai","4.8","(100+)","Bangkok"
"b1db","Kaow Tom Kaow Tom Haeng Chim Kum (Ramkhamheang)","Thai","4.3","(500+)","Bangkok"
"np5f","Guay Tiew Taba Teak Nua Toon Kai Toon (Bon Kai)","Thai","5","(10)","Bangkok"
"ewic","Bangkok Seafood (Sukhumvit)","Thai","4.5","(500+)","Bangkok"
"pvn8","Neanr Moo Kata Udon (Udom Suk)","Thai","4.4","(26)","Bangkok"
"p7bs","Jing Jang Kitchen","Thai","4.1","(500+)","Bangkok"
"o4pj","Jane Tam Sung","Thai","4.4","(100+)","Bangkok"
"c2hz","Krua Chim Kum (Ramkhamheang)","Thai","4.4","(1000+)","Bangkok"
"z8jw","Brainwake Cafe (Ploenchit)","American","4.6","(100+)","Bangkok"
"clxi","Koduangcafe Mala Barbecue","Chinese","4.8","(13)","Bangkok"
"u5sv","Satay Job (Udom Suk)","Thai","4.3","(83)","Bangkok"
"sqes","Yum Zap Sathuean (Huai Khwang)","Thai","4.3","(23)","Bangkok"
"lo49","The Smoothie Lady","Beverages","4.7","(10)","Bangkok"
"q9w7","Joke Pah Yao (Sanphawut)","Thai","5","(28)","Bangkok"
"i2p7","Grapesy Smoothie","Beverages","4.6","(100+)","Bangkok"
"u1wr","Tidlom Moo Yang Pla Ra (Udomsuk Walk)","Thai","4.6","(1000+)","Bangkok"
"y3uo","Kanomjeen Par Maem","Thai","4.6","(1000+)","Bangkok"
"zgd3","Le Poulet Braisé","International","4.6","(10)","Bangkok"
"b1ea","Homie Clean Food (Meng Jai)","Thai","4.8","(100+)","Bangkok"
"i6h2","Krua Bangna (Seacon Square)","International","4.6","(100+)","Bangkok"
"h5co","Naruamol Ping Yang","Thai","4.8","(100+)","Bangkok"
"itb2","Krua Muslim (Krungthep Kreetha)","Thai","3.6","(61)","Bangkok"
"ol5q","CARIBBEAN ROTI","American","4.5","(85)","Bangkok"
"h4e6","Bang Bao (Seacon Square Srinagarindra)","Chinese","5","(14)","Bangkok"
"qdl9","Hana Tokpokki (Udomsuk Walk)","Korean","4.7","(100+)","Bangkok"
"kunh","Lebanese Food at Bamboo","Middle Eastern","4.4","(100+)","Bangkok"
"j8ga","Ba mhee gyo khao mhoo dang mhoo krob ar-harn tam sang Soxy","Thai","4.6","(500+)","Bangkok"
"alik","Ka Prao Na Rok Taek (Rama 4)","Thai","4.8","(5)","Bangkok"
"miz0","Osaka shinchan","Japanese","3.9","(5)","Bangkok"
"t3wi","Ripasso (Udom Suk 51)","Italian","4.6","(500+)","Bangkok"
"klxl","Muek Yang Chin Yang","Thai","3.4","(8)","Bangkok"
"u3rq","House of Hotdogs Express","American","4.3","(100+)","Bangkok"
"le7y","Phee Mee Khao Khai Jiao Song Krueng (Soi Saphan Khu)","Thai","5","(6)","Bangkok"
"x5ww","Som Tam Nong Fai","Thai","4.7","(3000+)","Bangkok"
"em74","Salada Organic Kitchen (Seacon Square)","Thai","4.1","(10)","Bangkok"
"u2lg","Kamoo Bonkai Ran Rabieang Thong","Thai","4.6","(500+)","Bangkok"
"u8nd","Lek and Foam Chicken Rice","Thai","4.7","(1000+)","Bangkok"
"l4pk","Roseate Cafe","Thai","4.9","(18)","Bangkok"
"m0kq","Grid Iron","Beverages","4.8","(100+)","Bangkok"
"nj5h","Radnha Paramount (Town in Town)","Thai","4.9","(36)","Bangkok"
