"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"g7gq","Kaprao Jad Jan 30 Baht","Thai","3.7","(100+)","Chiang Mai"
"bilz","Im Pla Phao (Don Chan)","Thai","3.1","(26)","Chiang Mai"
"m8ry","Kuaitiao Ruea Ayutthaya Thung Hoten","Thai","4.8","(100)","Chiang Mai"
"u1um","Nuan Bakery (Big C Chiang Mai)","Western","4.8","(100+)","Chiang Mai"
"y6d9","Mu Plara Charoen Mueang","Thai","4.5","(34)","Chiang Mai"
"s7ua","Nam Ngiao Om Mueang","Thai","4.2","(100+)","Chiang Mai"
"z4pg","Gluay Pun Pang Thanakorn (Talad Aom Mueang)","Beverages","4.6","(96)","Chiang Mai"
"um3x","Hiw Sang Dai 1","Thai","4.9","(33)","Chiang Mai"
"x5lk","G and M German Sausage","German","4.5","(100+)","Chiang Mai"
"y5if","Guitar Crape","Thai","4.6","(100+)","Chiang Mai"
"ewh5","J Jaz Jan","Thai","4.9","(100+)","Chiang Mai"
"hpql","Yumboran3zap","Thai","3.5","(31)","Chiang Mai"
"j9sf","Hmuk Yang Na Siam","Thai","4.5","(34)","Chiang Mai"
"bwqv","Tum Nua 101","Thai","4.5","(100+)","Chiang Mai"
"b1zc","Kuay Tiew Num Tok (Aom Mueang Market)","Thai","4.7","(100+)","Chiang Mai"
"v2mq","O.N Thai Food","Thai","4.7","(500+)","Chiang Mai"
"qhyp","Thanyaros Noodle","Thai","4.5","(100+)","Chiang Mai"
"c4zz","Sahai Cafe","Beverages","4.8","(1000+)","Chiang Mai"
"ecb7","Krua Khun Wan","Thai","3.5","(18)","Chiang Mai"
"c3hh","Joom Leum Ban","Thai","4.7","(500+)","Chiang Mai"
"b3hf","Sam Pee Nong Roti Cha Chak","Beverages","4.2","(100+)","Chiang Mai"
"f3t2","Khor Aik Cham Kuaitiao Ruea Rot Det","Thai","5","(2)","Chiang Mai"
"ip4b","Lap Mueang Kai","Thai","4.9","(41)","Chiang Mai"
"f2hc","Tang Fu Buffet Mu Jum","Thai","5","(35)","Chiang Mai"
"luue","Khao Soi Khammon","Thai","2.6","(20)","Chiang Mai"
"y3fh","Lab Ubon (Kad Aom Mueang)","Thai","4.6","(100+)","Chiang Mai"
"aqd6","Pla Pao Kung Pao (Dara Cosmetic Baan Yuam)","Thai","5","(19)","Chiang Mai"
"u2em","Joy Fried Chicken","Thai","4.3","(100+)","Chiang Mai"
"a6go","Guay tiew ruea took pak","Thai","4.7","(100+)","Chiang Mai"
"jj66","Kiyodai Sushi","Japanese","4.6","(25)","Chiang Mai"
"y9sy","Nong Moo Dimsum","Chinese","4.7","(100+)","Chiang Mai"
"h3pg","Lung Toy Kai Cheese","Thai","4.7","(1000+)","Chiang Mai"
"b8ns","Aroi Tum Yum Zap","Thai","4.7","(1000+)","Chiang Mai"
"w4ev","Siam Soy Milk","Beverages","4.4","(1000+)","Chiang Mai"
"g7k2","Chiangmai Rad Nar Tha Din Daeng","Thai","4.2","(15)","Chiang Mai"
"ksfp","An Yong Kai Thot Korea","International","5","(66)","Chiang Mai"
"z6pm","O Den Saraphi at Arcade","Thai","4.7","(100+)","Chiang Mai"
"v3xr","Karuna Bakery","Thai","5","(40)","Chiang Mai"
"f45t","White Door Halal Food","Thai","4.8","(23)","Chiang Mai"
"vw4e","Somtum & Yum To You","Thai","2.2","(2)","Chiang Mai"
"f4sn","P. Pla Jum Fish Hot Pot Saraphi","Thai","4.7","(81)","Chiang Mai"
"f3kf","Khai Khai  Cafe","Thai","4.8","(2000+)","Chiang Mai"
"v4tp","Tuek Som Ka Pao","Thai","4.7","(2000+)","Chiang Mai"
"x2zy","Pae Tong Bami kiao","Thai","4.6","(100+)","Chiang Mai"
"h3mb","Khrua Montip","Thai","4.5","(100+)","Chiang Mai"
"d34c","Good Mood","Beverages","5","(4)","Chiang Mai"
"k9cx","Hemp House","Beverages","4.7","(26)","Chiang Mai"
"y1ua","Goh Mai Neua Tun Moo Tun","Thai","4.4","(57)","Chiang Mai"
"ps97","Khanom Whan (Children's Court Intersection)","Thai","4","(1)","Chiang Mai"
"g4dq","Kuay Tiew Pa Hom","Thai","4.3","(100+)","Chiang Mai"
"rmks","Majia Noodles","Thai","4.9","(24)","Chiang Mai"
"l3mo","Kub Kao Kub Pla (San Kamphaeng)","Thai","4.7","(70)","Chiang Mai"
"u3wh","Man Egg Noodle (Junior)","Thai","4.8","(5000+)","Chiang Mai"
"pn8d","Kamwhan Noodles Tung Hotel","Thai","4.7","(100+)","Chiang Mai"
"myk2","Bua Loy Khi Wan San Pa Khoi","Thai","4.8","(100+)","Chiang Mai"
"agux","Yummy Yummy Crepe By Nong","Thai","4.5","(70)","Chiang Mai"
"z8wi","Zab Parkbeun","Thai","4.6","(1000+)","Chiang Mai"
"rgck","Lanna Khao Kha Mu","Thai","4.9","(12)","Chiang Mai"
"z1y6","Khao Soi Nam Ngiao Chiang Kham by Jae Bo","Thai","5","(2)","Chiang Mai"
"l6fx","Mae Aui Northen​ food","Thai","4.4","(48)","Chiang Mai"
"g4as","Him Baan Suan","Thai","4.9","(31)","Chiang Mai"
"j6zo","Krua Bua Ngern Ar Han Pak Tai","Thai","5","(36)","Chiang Mai"
"u6uz","Super Wings Cafe and Bistro","Thai","4.7","(100+)","Chiang Mai"
"laly","Mashitta Korean Restaurant","Korean","4.7","(500+)","Chiang Mai"
"wi6g","Hei Kung Ten","Thai","4.5","(18)","Chiang Mai"
"wyuv","Baan Suan Stewed Noodle","Thai","4.8","(26)","Chiang Mai"
"y0lb","Soy Milk at San Pa Khoi","Beverages","4.5","(1000+)","Chiang Mai"
"ejtd","Khod Lum Yum Khai Muek","Thai","4.8","(7)","Chiang Mai"
"bafy","Waffles Jiang Mai","Asian","4","(25)","Chiang Mai"
"u1kx","Koa Cham Cha Lab","Thai","4.4","(1000+)","Chiang Mai"
"babt","Moo Ping Neay Hom","Thai","4.7","(100+)","Chiang Mai"
"u1tb","Chiang Mai Noodles branch 2","Thai","4.2","(500+)","Chiang Mai"
"rp4k","O Rod Zap","Thai","4.7","(1000+)","Chiang Mai"
"w0ca","Curry Puff Muaklek Saraburi (Sanpakoi Market)","Thai","4.8","(100+)","Chiang Mai"
"aya8","Kuaitiao Nam Khon Rot Det","Thai","4.7","(59)","Chiang Mai"
"izp4","17 Coffee Cafe","Thai","4.2","(9)","Chiang Mai"
"u7ea","Mha la AMA","Thai","4.6","(100+)","Chiang Mai"
"gi5l","Khao Khai Jiao Buffet","Thai","5","(1)","Chiang Mai"
"lfr3","Kaphrao Rai Thiam Than","Thai","5","(7)","Chiang Mai"
"g9gz","Mr.Tagoyaki","Japanese","4.7","(100+)","Chiang Mai"
"a5gy","DWBH Cafe","Beverages","4.9","(100+)","Chiang Mai"
"q8of","Guay Tiew Lui Suan Maesa (San Pa Koi)","Thai","4.7","(100+)","Chiang Mai"
"x6xu","Praew Factory Cafe","International","4.8","(49)","Chiang Mai"
"u6kd","Sweet Buns - San Pa Khoi","International","4.8","(1000+)","Chiang Mai"
"n2yw","Tum Lum Tum Muan","Thai","4.6","(500+)","Chiang Mai"
"ww48","Sai Aua Pa Toi (Chiang Mai)","Thai","4.7","(21)","Chiang Mai"
"u7pq","Tee Nom Sod","Beverages","4.8","(1000+)","Chiang Mai"
"k4rm","Kuaitiao Ped Central Festival Chiang Mai","Thai","4.4","(100+)","Chiang Mai"
"skyd","Bunny Story  Cafe Kra Tai","Beverages","4.9","(29)","Chiang Mai"
"u7db","Coconut Pudding","Thai","4.7","(100+)","Chiang Mai"
"c7dk","Kai Tod Pa Phung","Thai","4.8","(1000+)","Chiang Mai"
"m5tw","Kai tod hard yai (San pa koi)","Thai","4.4","(100+)","Chiang Mai"
"ry16","Lookchin Tod Lung Sao (Lang Dara School)","Thai","3.7","(75)","Chiang Mai"
"zjre","Kuay Jub Yuan Ubon By Nai Kee","Vietnamese","4.9","(100)","Chiang Mai"
"v7am","Kuichai Kad Sanpakhoi","Thai","4.7","(100+)","Chiang Mai"
"l6q3","Admin Kon Mueang","Thai","3","(24)","Chiang Mai"
"txsz","Miki Coffee and Waffle","Beverages","5","(38)","Chiang Mai"
"f7uu","Sanpakoi Kanom Jeen","Thai","4.7","(2000+)","Chiang Mai"
"s5pc","Suatao","Thai","4.5","(100+)","Chiang Mai"
"agcl","Kai Jeaw Yua Yua","Thai","4.7","(11)","Chiang Mai"
"yvt1","Yaek Mala Yaek Sanpakhoi","Thai","4.6","(24)","Chiang Mai"
"dijo","Mu Thot Namphik Hom (Chiang Mai)","Thai","5","(12)","Chiang Mai"
"z5eh","Homglai Cafe and Kitchen at Mahidol","Beverages","4.8","(67)","Chiang Mai"
"y6at","Ka Moo Chiang Mai","Thai","4.3","(500+)","Chiang Mai"
"j79d","Lung Yeuk","Asian","4.7","(59)","Chiang Mai"
"v6up","Chaloem Sri Rice Noodle","Thai","4.8","(100+)","Chiang Mai"
"s32l","Kao Soi Pa Munee","Thai","4.5","(100+)","Chiang Mai"
"fe89","Leng Dim Sum","Chinese","4.2","(39)","Chiang Mai"
"w8q7","Lam Dee Curry Rice (PTT Tha Ruea)","Thai","4.9","(12)","Chiang Mai"
"bbsj","Steamer Coffee Roaster","Beverages","4.7","(100+)","Chiang Mai"
"x8do","Jeab Noi Streetfood","Thai","4.8","(2000+)","Chiang Mai"
"f1jq","Madam Noodle","Thai","4.7","(100+)","Chiang Mai"
"faxg","Mu Op Ong Tam Sang (Thung Hotel)","Thai","4.2","(55)","Chiang Mai"
"pym5","Godeng Hodeng Noodle (Thong Kam Market)","Thai","4.7","(12)","Chiang Mai"
"y3qg","Tum Wan Nee Papaya Salad","Thai","4.7","(1000+)","Chiang Mai"
"z7bd","Pa Sroi Arhan tam sung","Thai","4.6","(500+)","Chiang Mai"
"gydj","Soom 3 Moo Joom (Kaew Nawarat Road)","Thai","3.8","(9)","Chiang Mai"
"c6xi","Egg Noodles with Crab Meat and Red Pork Wontons","Thai","4.6","(500+)","Chiang Mai"
"o61c","Somtam Pa Jha Ahan Isan Rot Saeb","Thai","4.7","(100+)","Chiang Mai"
"u2gb","Tiew Lia Soak","Thai","4.7","(100+)","Chiang Mai"
"lbho","Khaotom Ban Den","Thai","4.5","(70)","Chiang Mai"
"d28f","Kummira (Greenpark Community Mall)","Asian","5","(9)","Chiang Mai"
"wul0","Hom Chui Khao Man Kai (Thung Hotel)","Thai","5","(9)","Chiang Mai"
"k2dd","Rad Naa Khon Pran","Thai","4.6","(500+)","Chiang Mai"
"md5i","Khao Rad Kaeng Rod Ded Phetchaburi","Thai","5","(2)","Chiang Mai"
"u9px","Nong Nueng Pohchana Noodle","Thai","4.7","(100+)","Chiang Mai"
"fjes","Kanom Jeen Baan Nueng Nun and Pang Ping Tua Klom","Thai","3","(16)","Chiang Mai"
"n9su","Tum Yum Zab Ubon","Thai","4.5","(27)","Chiang Mai"
"koes","Khrua Rot Tu","Thai","4.8","(64)","Chiang Mai"
"niia","Go Arm Boat Noodle","Thai","4.7","(76)","Chiang Mai"
"y2jo","Phan Siri Pedyang and Dimsum","Chinese","4.5","(1000+)","Chiang Mai"
"n87e","Arhan Tamsang Pan Charoen","Thai","4.6","(55)","Chiang Mai"
"y2bf","Kaikah Cafe","International","4.7","(81)","Chiang Mai"
"dlx4","Jaii Bamee Kyokoong (Sunsainoi)","Thai","4.5","(28)","Chiang Mai"
"d7zj","Somtum phollamai Nai Mc.","Thai","4.8","(100+)","Chiang Mai"
"lt5i","Mu Thot Ti Noi","Thai","4.5","(3)","Chiang Mai"
"i7yl","Tem Klong Food Box","Thai","4.8","(100+)","Chiang Mai"
"v4hq","Koo Boon Soy Milk","Beverages","4.8","(2000+)","Chiang Mai"
"b9fh","Kluai Phan Paeng Khwan Dao (Jaroen Jaroen Market)","Thai","4.7","(100+)","Chiang Mai"
"x5rw","LaiLa Chicken Biryani Tung Hotel","Thai","4.8","(100+)","Chiang Mai"
"p1bf","Lung  Phan Noodles","Thai","4.7","(100+)","Chiang Mai"
"a1qu","Luck si cha B.Tharua","Beverages","4.6","(89)","Chiang Mai"
"e6or","Miang Pla Phao Mae Chaluai","Thai","4.9","(100+)","Chiang Mai"
"u7kt","Somtum Nong Khai 2","Thai","4.6","(1000+)","Chiang Mai"
"gs7y","Tum Takon","Thai","4.4","(73)","Chiang Mai"
"ufz1","Nam Plawan Song Krieang Khun Aomam (Sun Pakoi)","Western","5","(1)","Chiang Mai"
"f5u5","Morkhao Morkang","Thai","4.8","(20)","Chiang Mai"
"n4an","Coco Zone (Coconut Milk Shake)","Beverages","4.9","(40)","Chiang Mai"
"p0pa","Popcorn Major (Major Cineplex Central Festival Chiangmai)","International","4.7","(500+)","Chiang Mai"
"mguk","Suki Hia Auan (Central FestivalChiangmai)","Thai","4.9","(30)","Chiang Mai"
"xt45","KINOYA","Japanese","4.8","(13)","Chiang Mai"
"qxlw","Mihimihi (Central Festival Chiangmai)","Japanese","4.9","(44)","Chiang Mai"
"x986","Pranakorn Boat Noodle (Central Chiangmai)","Thai","5","(1)","Chiang Mai"
"y5mn","Kakashi (Central Festival Chiangmai)","Japanese","4.6","(500+)","Chiang Mai"
"si8a","Little Bao","Chinese","5","(16)","Chiang Mai"
"w6ql","Luck Si Cha","Beverages","4.8","(100+)","Chiang Mai"
"b6nz","Just Shake","Beverages","4.8","(100+)","Chiang Mai"
"venw","Berg's Burger (Central Chiang Mai)","International","4.8","(23)","Chiang Mai"
"j6c5","Punpo Maphrao Phao Pan Nom Sod (Central Festival Chiang Mai)","Beverages","5","(52)","Chiang Mai"
"x2ta","Namprik Tumsod Ahan Pueanmueang (Central Festival)","Thai","4.7","(42)","Chiang Mai"
"h8ug","Lady Fruit Shake Juice Smoothie (Central Festival Chiangmai)","Beverages","4.7","(100+)","Chiang Mai"
"t2cf","Cold Stone Creamery (Central Festival Chiangmai 2)","International","4.6","(100+)","Chiang Mai"
"oq66","Guay Tiew Sen Cook","Thai","4.6","(100+)","Chiang Mai"
"v4or","So Happy Banana","Thai","4.7","(100+)","Chiang Mai"
"ts57","Pad Thai Boran Kru Aoy","Thai","4","(1)","Chiang Mai"
"k7rn","Krau Klang Som Cha Om Khai(Central Festival Chiangmai)","Thai","4.2","(100+)","Chiang Mai"
"i9fd","Pataraporn Jing Ju Chai","Thai","4.7","(500+)","Chiang Mai"
"qsg9","Salad and Roll Salad Roll Salad Phak Salad Phonlamai Sandwich","Thai","4.8","(29)","Chiang Mai"
"f6nl","Lookchin Ping Nam Jim Narok (Kwaeng Kawila)","Thai","4.9","(100+)","Chiang Mai"
"e730","Krabue Kanyang","Thai","4.2","(7)","Chiang Mai"
"e7kf","Chakuma (CharoenCharoenMarket)","Beverages","4.8","(100+)","Chiang Mai"
"qvky","Pla Pao Pak Sod (Chiang Mai)","Thai","5","(49)","Chiang Mai"
"niwq","Yoguruto (Central Chiangmai)","Beverages","5","(35)","Chiang Mai"
"z21j","Beard Papa's (Central Festival Chiang Mai)","International","5","(25)","Chiang Mai"
"fjxy","Ho Shi (Mc Cormick Hospital)","Beverages","5","(2)","Chiang Mai"
"yuaz","SmooTeam","Beverages","5","(8)","Chiang Mai"
"nr7p","At Pizza","Italian","4.4","(10)","Chiang Mai"
"yblz","Weerawan Kuey Jab Yuen Ubon (Central Festival)","Vietnamese","4.6","(100+)","Chiang Mai"
"g8zf","THAI-DENMARK (Kaew Nawarat)","Beverages","4.8","(81)","Chiang Mai"
"qhvf","Tokyo Magic Roll (Central Festival Chiangmai)","Thai","4.6","(38)","Chiang Mai"
"h78l","Bonjour (Central Festival Chiang Mai)","International","4.9","(17)","Chiang Mai"
"fpjf","Khao Soi Lamduan Fa Ham (Central Festival Chiang Mai)","Thai","4.8","(20)","Chiang Mai"
"n5dg","Kuaitiao Rot Det (Ban Phim San)","Asian","4.4","(100+)","Chiang Mai"
"alen","Yuzu House by Honey Moni (Central Festival Chiangmai)","Beverages","2.2","(2)","Chiang Mai"
"yxzb","Rad Nha Khun Mae","Thai","4.9","(36)","Chiang Mai"
"arz6","Yoo Hoo Whan Yen (Chiang Mai)","Thai","5","(54)","Chiang Mai"
"t5na","Sukishi (Central Festival Chiang Mai)","Korean","4.7","(500+)","Chiang Mai"
"pijb","Chun Noodle Bar","Asian","5","(1)","Chiang Mai"
"x0ph","Rad Na Mueang Chon","Thai","4.5","(1000+)","Chiang Mai"
"h4gt","Bonchon Chicken (Central Festival Chiang Mai)","Korean","4.6","(1000+)","Chiang Mai"
"vgbl","J J Waffle Hongkong","Asian","4.8","(6)","Chiang Mai"
"x6jf","Zen (Central Festival Chiang Mai)","Japanese","4.7","(100+)","Chiang Mai"
"ryna","Joke Hia Rak","Thai","4.3","(100+)","Chiang Mai"
"ort2","Kamu Tea (Central Festival Chiang Mai)","Beverages","5","(36)","Chiang Mai"
"x9ao","Tenya (Central Festival Chiangmai)","Japanese","4.6","(95)","Chiang Mai"
"c8pr","AKA Japanese Restaurant (Central Festival Chiangmai)","Japanese","4.5","(100)","Chiang Mai"
"dwcd","On the Table (Central Festival Chiang Mai)","Japanese","4.9","(11)","Chiang Mai"
"b0eh","Tumlum Yumzab","Thai","4.5","(100+)","Chiang Mai"
"w3jd","Sizzler (Central Festival Chiangmai)","International","4.6","(500+)","Chiang Mai"
"t0ql","Chabuton Ramen (Central Festival Chiang Mai)","Japanese","4.5","(100+)","Chiang Mai"
"oe4u","Fuji (Central Chiang Mai)","Japanese","4.9","(74)","Chiang Mai"
"otgs","Krua Mae Jira","Fast Food","5","(1)","Chiang Mai"
"s7vd","Momizu House (Central Festival Chiangmai)","Beverages","4.8","(100+)","Chiang Mai"
"y9hc","Namtok Kormooyang at Keha Nonghoi","Thai","4.8","(500+)","Chiang Mai"
"sep6","Tee Noi Tiao Tomyam","Thai","4.5","(3)","Chiang Mai"
"slnp","Olino Crepe and Tea (Central Festival Chiang Mai)","Beverages","4.8","(54)","Chiang Mai"
"u6sx","Black Canyon (Central Festival Chiang Mai)","Beverages","4.5","(100+)","Chiang Mai"
"t1fm","Yoshinoya (Central Festival Chiang Mai)","Japanese","4.7","(100+)","Chiang Mai"
"t6jl","The Duke's (Rim Ping)","International","4.7","(3000+)","Chiang Mai"
"w6ai","Katsuya (Central Festival Chiangmai)","Japanese","4.9","(100+)","Chiang Mai"
"y26c","Bubble Jam","Thai","4.9","(5)","Chiang Mai"
"t7nk","OOTOYA (Central Festival Chiangmai)","Japanese","4.8","(100+)","Chiang Mai"
"hgnw","Rat Na Rot Plaek","Asian","5","(23)","Chiang Mai"
"slna","After You Dessert Cafe (Central Chiangmai)","International","4.7","(19)","Chiang Mai"
"x6yg","Som Tam Surin Rod Zap  (Nong Hoy)","Thai","4.7","(5000+)","Chiang Mai"
"z1lx","Kanom Jeen 5 Nam","Thai","4.8","(500+)","Chiang Mai"
"b4db","Boat Coffee Tha Rua","Beverages","4.8","(86)","Chiang Mai"
"bsp2","Ruay Charoen Pochana","Thai","4.1","(9)","Chiang Mai"
"f6ca","Homdoi Coffee","Beverages","4.7","(100+)","Chiang Mai"
"g34s","Prod Pran Food","Thai","4.6","(100+)","Chiang Mai"
"x8te","Me Coconut","Beverages","4.6","(100+)","Chiang Mai"
"o2bz","Birthday Cake Hommon Kankanok 12","Thai","4.5","(100+)","Chiang Mai"
"c2zr","Roongroj Arhan tam sung","Thai","4.9","(1000+)","Chiang Mai"
"u8ga","Beef Land Steakhouse","International","4.2","(39)","Chiang Mai"
"njpr","Pick A Bowl","Thai","4.9","(100+)","Chiang Mai"
"gvgx","Chicken Muses (Prince Branch)","Thai","5","(14)","Chiang Mai"
"tgcw","Kuay Tiew Ruea Mor Fai (Mueang Chiang Mai)","Thai","4.7","(1000+)","Chiang Mai"
"n6um","Gyoza Mama Do","Chinese","4.1","(47)","Chiang Mai"
"ocfv","NA-PHA CAFE","Beverages","4.1","(71)","Chiang Mai"
"bgrf","Miracle Coffee","Beverages","4.9","(38)","Chiang Mai"
"y9yh","Nueng Dow Tam Sung","Thai","4.5","(100+)","Chiang Mai"
"mwdb","Racing Kingdom","Beverages","3.6","(2)","Chiang Mai"
"wsz5","Meekhwamsook Cafe (Kaew Nawarat)","Beverages","4.9","(60)","Chiang Mai"
"nw0x","Tee Dok Sa Dao Ice Cream","Thai","4.9","(28)","Chiang Mai"
"jaqo","Pla Thapthim Thot Samunphrai Sakha 2","Thai","4.8","(100+)","Chiang Mai"
"if8p","Nick Coffee Chatae Kafae Sod Crepes","Beverages","4.1","(8)","Chiang Mai"
"ob4w","Egyptian Kings","Muslim Cuisine","2.5","(38)","Chiang Mai"
"jnwl","Sweet Buns (PTT Unity School)","Thai","4.5","(53)","Chiang Mai"
"evd8","Mala Si Yaek (Kheha Nong Hoi)","Chinese","4.6","(100+)","Chiang Mai"
"jowo","Shushi Pung Pung (Chaikaew Road)","Japanese","4.9","(29)","Chiang Mai"
"g6ui","Juloung Moo Krata (PRC)","Thai","4.7","(50)","Chiang Mai"
"wsnl","Gung Dong Salmon Dong Zap","Korean","3.9","(3)","Chiang Mai"
"ibgo","Kon Kae Khai Hoi","Asian","5","(2)","Chiang Mai"
"rfsb","EKACHAN","Thai","5","(4)","Chiang Mai"
"fbga","Pla Phao​ Hia Joe -​ Kaha Nong Hoi","Thai","4.8","(100+)","Chiang Mai"
"i1qr","Kang Tong Kung Ten","Thai","4.5","(1000+)","Chiang Mai"
"tj9p","3 Sahai Look Chin Thod Nam Chim Sood Thewada (Nong Hoi)","Thai","5","(6)","Chiang Mai"
"h4xx","Som tam Ban den","Thai","4.3","(100+)","Chiang Mai"
"ff7i","Krua Pun Suk Ahat Tamsang (San Pa Riang)","Thai","4.8","(100+)","Chiang Mai"
"q4o7","Khrua Pan Suk Ahan Tam Sang (San Pa Liang)","Thai","5","(18)","Chiang Mai"
"y4yu","Sofia Halal Food","Thai","4.7","(500+)","Chiang Mai"
"f2yz","River Terrace by Centara Riverside Hotel Chiangmai","Chinese","4.6","(53)","Chiang Mai"
"yaa5","Sa Pa Yam (7-11 San Phranet)","Thai","4","(29)","Chiang Mai"
"pykt","Kaprow Lao Kai","Thai","4.5","(500+)","Chiang Mai"
"q9f1","Burger Box 20","American","4.5","(100+)","Chiang Mai"
"p0vn","Khao Ho Baitong Mu Ping Kamon","Thai","4.8","(100+)","Chiang Mai"
"x4fd","Roam Mit 2  (Halal Food)","Thai","4.6","(100+)","Chiang Mai"
"th2y","Khod Kapao R Plim","Thai","4.5","(5)","Chiang Mai"
"v4kt","Mae nim dessert","Thai","4.4","(100+)","Chiang Mai"
"z5c4","Later On Cafe (Na Wat Ket Alley)","Beverages","5","(8)","Chiang Mai"
"iwpf","Al Osman","International","4.5","(22)","Chiang Mai"
"o4zz","Suphattra Tumsung","Thai","4.5","(1000+)","Chiang Mai"
"m4lm","Go Nang","Thai","4.6","(100+)","Chiang Mai"
"h6ki","Mom and Sis Coffee Or Tea","Beverages","4.8","(100+)","Chiang Mai"
"y6lz","Lung Nuat Roti Cha Chak (Halal Food)","Beverages","4.6","(1000+)","Chiang Mai"
"odwp","Look Chin Luam Tod Nong Li","Thai","4.1","(42)","Chiang Mai"
"j019","Cake Baan Jane 99 (Kad Nong Hoi)","Thai","5","(34)","Chiang Mai"
"rpcp","Kao Neaw Ma Muang Ayutthaya (Nong Hoi)","Thai","4.7","(100+)","Chiang Mai"
"yipx","Ban Rai Steak House (Wat Ket)","International","4.8","(28)","Chiang Mai"
"oa2s","Kaprao Saeb Dak","Thai","5","(16)","Chiang Mai"
"mlxi","Imdee Arhan Tamsang","Thai","4.5","(100+)","Chiang Mai"
"y14n","Kai Kayao by Ban Suan","Thai","4.1","(11)","Chiang Mai"
"nomg","Cocoa Jam Jon (Thanon Thapae)","Beverages","4","(7)","Chiang Mai"
"tkks","Maha Bandit Vegetarian For Health","Thai","4.5","(100+)","Chiang Mai"
"v1sw","Cafe de’ Lamour","Beverages","4.7","(89)","Chiang Mai"
"w9lg","Pa Mirt Noodle and Food","Thai","4.5","(100+)","Chiang Mai"
"ww8s","Kuay Tiew Pla Khun Chai","Thai","5","(32)","Chiang Mai"
"cna2","Jaja Arharn Tam Sung","Fast Food","5","(2)","Chiang Mai"
"y3gp","Crepe Nong Nine","Desserts","4.7","(100+)","Chiang Mai"
"r6hg","Naina Indian Food (Since 1987)","Indian","3.6","(83)","Chiang Mai"
"trbp","Exit Grill by Mistsara","Thai","4.9","(100+)","Chiang Mai"
"b9zy","Raku Cafe","Japanese","4.2","(100+)","Chiang Mai"
"z3nx","Kuay Jab Lek Ke (Leab Tang Rotfai Road)","Thai","4.3","(100+)","Chiang Mai"
"e9ml","Mhala Mae Rim (Sanpranet)","Thai","4.7","(500+)","Chiang Mai"
"eqs9","Khaomankai  Yaowarat","Thai","4.8","(100+)","Chiang Mai"
"a0s6","Jia Tong Heng Restaurant (Sridonchai Branch)","Chinese","4.9","(78)","Chiang Mai"
"b4y4","Look Chin Tip Kamon Jeeb Toto (Tonlumyai Maket)","Thai","4.6","(34)","Chiang Mai"
"h5eh","Sunday Dessert","Thai","4.8","(100+)","Chiang Mai"
"x8ne","Coffee By Wila","Beverages","4.5","(100+)","Chiang Mai"
"h3ek","Oil Oad Mu Kratha Shabu (ฺBranch 2)","Thai","4.5","(4)","Chiang Mai"
"p5mx","Choei Cafe and Bistro","Thai","4.9","(100+)","Chiang Mai"
"dm7t","Guu Roti  Cha Chuk (Night Bazaar)","Asian","4.8","(93)","Chiang Mai"
"x7rq","Banana Leaf Sticky Rice","Thai","4.7","(500+)","Chiang Mai"
"wv9x","Yoru Tea","Beverages","1.9","(17)","Chiang Mai"
"n9zg","I am Pizza Jiangmai","Italian","4.8","(100+)","Chiang Mai"
"k2si","Long Cha(Nong Hoi)","Beverages","4.7","(100+)","Chiang Mai"
"v7ae","Phung To Steak","60 min","4.7","(2000+)","Chiang Mai"
"s2lm","Teng Neuang Jelly Grass (Aek Barber)","Beverages","4.8","(34)","Chiang Mai"
"fz1h","Waffle Day","Thai","4.8","(6)","Chiang Mai"
"u5nw","Guay Tiew Tom Yum 3 Pee Nong","Thai","4.4","(100+)","Chiang Mai"
"g0r9","Curry Express Indian Cuisine","Indian","4.4","(100+)","Chiang Mai"
"c9xt","Larb Lum Utern","Thai","4.4","(100+)","Chiang Mai"
"b8zq","Yum Khaosoi Kadluamg (Khun Su)","Thai","4.5","(100+)","Chiang Mai"
"vqso","Fruity Juicy","Healthy","5","(3)","Chiang Mai"
"v3um","Gut Jung Joom and Kee","Thai","4.8","(100+)","Chiang Mai"
"syam","Farm by Mom (PTT Yaek Charoen Charoen Market San Kamphaeng)","Beverages","5","(74)","Chiang Mai"
"kbtw","Steak Indy By Poh Chang","Thai","4.9","(33)","Chiang Mai"
"ceo3","Ma Kin Pizza","Italian","4.9","(39)","Chiang Mai"
"x7wu","Kook Kai","Thai","2.9","(5)","Chiang Mai"
"u3vv","Gulf Restaurant","Middle Eastern","4.8","(1000+)","Chiang Mai"
"x3hq","Gugrilll","International","4.6","(500+)","Chiang Mai"
"e0cr","Yuen Nueng Delicious Noodles (Ton Lam Yai Market)","Thai","4.6","(100+)","Chiang Mai"
"vu4w","Street Pizza and The Wine House","Italian","4.5","(100+)","Chiang Mai"
"qoik","Krua Esan Tam Sung","Thai","4.5","(74)","Chiang Mai"
"w3tf","Aunt Yupin Rice Noodles","Thai","4.3","(100+)","Chiang Mai"
"v2sf","Hakone Cafe","Japanese","4.7","(30)","Chiang Mai"
"a4gj","Chicken Noodle (Tonlamyai)","Thai","4.7","(500+)","Chiang Mai"
"e9wx","Roti and Donut","Thai","4.6","(100+)","Chiang Mai"
"c8u6","Ran Pi Kung","Thai","4.4","(100+)","Chiang Mai"
