"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"njwi","Yumpuma Jetyod Chiang Rai 2","Thai","4.6","(500+)","Chiang Rai"
"v0hw","2gether","Thai","4.4","(100+)","Chiang Rai"
"weov","Sa-Liam House","Italian","5","(1)","Chiang Rai"
"koub","Pee Mhee Pasta","Italian","5","(5)","Chiang Rai"
"u3dw","Chaykha Mordin Yaekthesbal","Thai","4.7","(1000+)","Chiang Rai"
"kyyb","Glomglorm Joke Mhoo Deng 2","Thai","3.9","(30)","Chiang Rai"
"qv9d","Lu Lam Restaurant","Thai","4.9","(22)","Chiang Rai"
"k1uh","Setthee Ruea Thong Fish Balls","Thai","4.7","(100+)","Chiang Rai"
"v5jg","Tanakrit Som Tum Poo Ma 2009 (Central Chiang Rai)","Thai","4.3","(500+)","Chiang Rai"
"x2nn","Jack Kaitord Mootord Samunpai","Thai","4.6","(500+)","Chiang Rai"
"y1ee","Fried Chicken Behind The Hospital","Thai","4.4","(1000+)","Chiang Rai"
"jjo3","Kaphrao Sajai  (Rop Wiang)","Thai","4.9","(11)","Chiang Rai"
"u7lv","Aon Somtum","Thai","4.2","(100+)","Chiang Rai"
"h2uw","Radchawat Fish Ball","Thai","4.7","(74)","Chiang Rai"
"i92p","Ran Poon Poon","Thai","5","(51)","Chiang Rai"
"er99","Say Hi Yogurt","Beverages","4.9","(100+)","Chiang Rai"
"d5nj","Steak Nai Long","Western","4.2","(89)","Chiang Rai"
"v3wm","Di Angello Pizzeria","Italian","4.9","(100+)","Chiang Rai"
"ue44","Tea Inn (Rimkok)","Beverages","4.5","(36)","Chiang Rai"
"whfe","Lan Yum 20 at Ban Mai (Branch 8)","Thai","4.4","(76)","Chiang Rai"
"fktu","Pizza Pung Pung (Ngam Muang)","Italian","4.6","(100+)","Chiang Rai"
"qghj","Kuaitiao Rianthong (Che Pak Daeng)","Thai","4.2","(97)","Chiang Rai"
"d7tc","Wanwarnmala","Chinese","4.5","(100+)","Chiang Rai"
"ba2s","Kaosoi Namkua Banmai","Thai","4.7","(100+)","Chiang Rai"
"df89","Ahan Tam Sang  Nai Luep","Thai","4.5","(72)","Chiang Rai"
"e3dw","Somtum Song Pee Nong","Thai","4.4","(500+)","Chiang Rai"
"makz","Khao Tom Pla 164 (Chiang Rai)","Thai","4.8","(63)","Chiang Rai"
"h44j","Joy Fresh Fruits 2","Thai","4.2","(36)","Chiang Rai"
"vndp","FC Lookchintord","Thai","4.4","(58)","Chiang Rai"
"witd","Yum Woonsen Boran","Thai","4.9","(35)","Chiang Rai"
"z8nq","Crepe Mew Aroy Jang by Nay Chiangrai","Desserts","4.8","(100+)","Chiang Rai"
"w6an","Nuor Pla Dak PT  (Sri Sai Mun)","Thai","4.5","(1000+)","Chiang Rai"
"v9py","Yen Tar Fo 64","Thai","4.1","(100+)","Chiang Rai"
"tpdu","Bellinee’s Bake & Brew (Chiang Rai Prachanukroh Hospital)","Beverages","5","(12)","Chiang Rai"
"a1q2","Dong","Thai","3.7","(53)","Chiang Rai"
"za3h","The Roast Chiang Rai Coffee","Beverages","5","(8)","Chiang Rai"
"grnz","Kanom Pang Ping Cha Kafae Warn Cham","Thai","5","(8)","Chiang Rai"
"tdht","Khao Soy Rob Koh","Thai","5","(8)","Chiang Rai"
"v5li","Kai Thot Chiang Rai","Thai","4.6","(1000+)","Chiang Rai"
"g0fa","Pa Wan Restaurant","Thai","4.3","(55)","Chiang Rai"
"ird7","Tomato 2","Japanese","5","(2)","Chiang Rai"
"x7rm","Yum Kod Zap","Thai","4.6","(1000+)","Chiang Rai"
"sngg","Five Star at Hong Ya Thai","Thai","4.7","(2)","Chiang Rai"
"v0kx","Aek Ocha","Thai","4.8","(100+)","Chiang Rai"
"nhzm","Muek Khai Yang Nam Jim Rot Jaeb","Thai","4.7","(12)","Chiang Rai"
"e8qf","Yum Glaem Zap","Beverages","4.6","(100+)","Chiang Rai"
"yo62","Chayseebameekeaw Sanamkeela","Thai","3.5","(46)","Chiang Rai"
"v5eb","BELLA PIZZA","Italian","4.6","(100+)","Chiang Rai"
"gero","Pun Thai Coffee (Chiang Rai 2)","Beverages","4.6","(66)","Chiang Rai"
"uq2s","Yum Mala Khao Ram Fuen Khao Soi Noi Sood Sip Song Panna","Thai","4","(7)","Chiang Rai"
"v7un","Park Ra Bert","Thai","4.5","(500+)","Chiang Rai"
"s5ay","Hak Mao Ka Phao That Cafe San Khong noi","Thai","4.5","(100+)","Chiang Rai"
"v0hu","Kuay Teow Break Taek","Thai","4.7","(500+)","Chiang Rai"
"mns2","Wang Song Khaoman Kai","Thai","1","(1)","Chiang Rai"
"icva","Imm Pla Pao Chiang Rai","Thai","4.9","(23)","Chiang Rai"
"qa4f","Krua Khun Prink 2 (Lab Somtum Yum Isan Food)","Thai","4.3","(100+)","Chiang Rai"
"ioil","Ping Yang (Fang Min)","Thai","4.9","(63)","Chiang Rai"
"ntnr","Dood Nom Arom Dee","Beverages","5","(41)","Chiang Rai"
"b9bb","Timothy Steak","Western","4.8","(500+)","Chiang Rai"
"c0qz","Somtum Khong Chiam","Thai","4.8","(100+)","Chiang Rai"
"lvnr","Somtum Kaiyang Pungklom","Thai","4.9","(22)","Chiang Rai"
"bvv4","Churn Chill Ice Cream","Beverages","4.6","(7)","Chiang Rai"
"p69a","Nam Tao Hu (Ban Mai)","Beverages","4.7","(12)","Chiang Rai"
"idiz","Mueang Kan Beef Noodles","Thai","4.7","(100+)","Chiang Rai"
"hqns","Khrua Lung Mhee (Chiang Rai)","Thai","4.5","(9)","Chiang Rai"
"t8n4","Suki Rhong Tiam","Chinese","4.7","(10)","Chiang Rai"
"vx4i","Sai Yang Ba Hey","Thai","4.8","(20)","Chiang Rai"
"v9an","Fong Arkard","International","4.9","(18)","Chiang Rai"
"qqoa","Ka Prao Khun Chang (Chiang Rai)","Thai","4.5","(21)","Chiang Rai"
"d1qj","Roti Dee Den","Thai","4.7","(100+)","Chiang Rai"
"v0hm","Domon Cha","Beverages","4.5","(100+)","Chiang Rai"
"o4ma","Nam Ngeo Aroi Jung","Thai","4.5","(100+)","Chiang Rai"
"v3kr","Fuu Rin Bubble Milk Tea","Beverages","4.5","(1000+)","Chiang Rai"
"c2fu","Thongchan Pad Thai Boran Arr Harn Tam Sang","Thai","4.5","(1000+)","Chiang Rai"
"s6pn","Yellow​ Truck​ Coffee​","Thai","4.6","(100+)","Chiang Rai"
"nwkm","Pa Li Pon","Thai","5","(19)","Chiang Rai"
"q7hp","Mala Station (Kasetsomboon Road)","Chinese","4.9","(34)","Chiang Rai"
"w7tk","Boonheng Kaomunkai","Thai","4.6","(1000+)","Chiang Rai"
"x0mk","Mala Lung Song","Chinese","4.6","(1000+)","Chiang Rai"
"kipe","Gat  Jung Kare (San Khong Luang)","Japanese","3.3","(3)","Chiang Rai"
"v5ob","Sabun Nga Khan Tok","Thai","4.6","(15)","Chiang Rai"
"zh8g","Khaotom Than wa","Thai","4.5","(36)","Chiang Rai"
"g2sp","Moo Satay Te Pak","Thai","4.4","(100+)","Chiang Rai"
"f8zp","Larb Pla Lung Nuad","Thai","4.6","(84)","Chiang Rai"
"lxsb","Phonlamai Sot Chae Yen Chiap Fruity","Thai","4.9","(67)","Chiang Rai"
"vu97","Mae Por Kai Yang","Thai","4.9","(32)","Chiang Rai"
"jdsv","Lung Song Restaurant","Thai","4.4","(500+)","Chiang Rai"
"zpuu","Miku Milk Tea Bar","Beverages","5","(6)","Chiang Rai"
"v3gc","Mala Soi 3","Thai","4.5","(500+)","Chiang Rai"
"dh1k","Krua Pudsorn","Thai","5","(46)","Chiang Rai"
"x2ye","Ped Noi Moo Satae","Thai","4.6","(100+)","Chiang Rai"
"w7el","Gusjungkare","Japanese","4.6","(500+)","Chiang Rai"
"u4iq","Paktai By Khun Tor","Thai","4.7","(500+)","Chiang Rai"
"v9v5","Less Is More LISM","Beverages","4.8","(8)","Chiang Rai"
"jt8s","Cha Tang Lum Kod Kod Sankhong Noi","Beverages","3.9","(39)","Chiang Rai"
"j8tj","Mala Ta Nuad Chiang Rai","Chinese","4.6","(500+)","Chiang Rai"
"v0pv","Lum Lum Bubble tea lava","Beverages","4.8","(100+)","Chiang Rai"
"rw29","Moo Ping (Ratyotha Soi 2)","Thai","4","(1)","Chiang Rai"
"xnh3","Nong Aum Boon Kuaitiao Moo Tun Arharn Tam Sung","Fast Food","3.8","(16)","Chiang Rai"
"vdwu","Saiko Sushi","Japanese","4.4","(6)","Chiang Rai"
"h7li","Pla Phao Muek Yang Zap Yua","Thai","4.8","(17)","Chiang Rai"
"g6q4","Kuaytiew Tom Yum Yentafo Sut Phichit (Chiang Rai)","Thai","4.5","(100+)","Chiang Rai"
"v9hm","Krua Khun Yai by Khun Ped","Thai","4.1","(100+)","Chiang Rai"
"v7vg","Mini's Coffee","Beverages","3.8","(100+)","Chiang Rai"
"z8pn","PanZa","Beverages","4.8","(500+)","Chiang Rai"
"b1kf","Dairy Queen (Big C Chiangrai)","International","4.7","(100+)","Chiang Rai"
"z4ty","Hugnom and Coffee","Beverages","4.5","(90)","Chiang Rai"
"v3hi","Tem Pak (Den Ha)","Thai","4.4","(100+)","Chiang Rai"
"srs3","Spicy basil Maruay's kitchen","Thai","4.5","(54)","Chiang Rai"
"z9au","Prapan Kai Aop Ahong","Thai","4.7","(2000+)","Chiang Rai"
"e1nd","Grand Vista Hotel Chiang Rai","Thai","3","(28)","Chiang Rai"
"ks3i","Namwan Tor Nueryang Kokhun","Thai","4.6","(58)","Chiang Rai"
"x0tw","A Berry Coffee and Smoothie","Beverages","4.6","(100+)","Chiang Rai"
"d9qx","Somtum Zap Ver","Thai","4.4","(500+)","Chiang Rai"
"jd8b","Sam I Cha Thang","Beverages","4.6","(53)","Chiang Rai"
"z6kp","Mae Sorn Kaongeow Mooping Saiaur","Thai","4.6","(100+)","Chiang Rai"
"lz1k","E Tai Tam Sang Mookrata","Thai","4.8","(4)","Chiang Rai"
"yqh5","Ta Chai Tiao Tid Dao","Thai","4.6","(68)","Chiang Rai"
"hvyy","Orawan Ping Yang Mala","Thai","4.7","(100+)","Chiang Rai"
"rbch","Radnah Saraphee Denha","Thai","4.7","(500+)","Chiang Rai"
"e0or","Dunk Dunk Noodle","Thai","4","(100+)","Chiang Rai"
"ulpo","Shabu Aood Pentor (Chiang Rai)","Thai","4.9","(41)","Chiang Rai"
"e0yx","Kuay Jub Ubon","Thai","4.6","(500+)","Chiang Rai"
"y9fe","Ar Ma Restaurant","Thai","3.8","(100+)","Chiang Rai"
"g1eb","UMAMI Japanese Restaurant","Japanese","4.4","(76)","Chiang Rai"
"zk13","Hoithot Danha","Thai","4.8","(48)","Chiang Rai"
"y4np","OISHI Ramen (Big C Chiang Rai)","Japanese","4.7","(100+)","Chiang Rai"
"zbgs","Come Mueang","Thai","4.8","(9)","Chiang Rai"
"h5hw","Dee Jang","Chinese","4.5","(49)","Chiang Rai"
"f8xh","Saku Japanese Restaurant","Japanese","3.6","(2)","Chiang Rai"
"v9bf","Kuay Teow Nam Jim","Thai","4.6","(1000+)","Chiang Rai"
"nz2h","Spicy basil forgets her husband","Thai","4","(22)","Chiang Rai"
"v6hl","Ruammit 1 Restaurant","Thai","4.6","(100+)","Chiang Rai"
"dvlv","Sip Et","Beverages","4.8","(13)","Chiang Rai"
"g3e0","Food Station","Thai","4.2","(56)","Chiang Rai"
"j86s","Khek Ban Chen 99 mueang chiang rai","Thai","4.9","(100+)","Chiang Rai"
"o5kt","Ranpinuch","Thai","4.6","(1000+)","Chiang Rai"
"hv86","Wua Hun Khan Ti","Thai","4.4","(100+)","Chiang Rai"
"wgtn","I Am Pizza (San Khong Noi)","Italian","4.8","(13)","Chiang Rai"
"bwxt","Five Star (Chum Chon San Pa Kor)","Thai","5","(3)","Chiang Rai"
"d6su","Fuji (Central Chiang Rai)","Japanese","4.9","(100+)","Chiang Rai"
"o0tu","MK Restaurant (Central Chiang Rai)","Thai","4.6","(100+)","Chiang Rai"
"squk","Arigato (Central Chiang Rai)","Beverages","4.9","(22)","Chiang Rai"
"augx","Look Chin Ping Aroi Ni Ku","Thai","3","(1)","Chiang Rai"
"oequ","Hom run juan","Thai","4.7","(72)","Chiang Rai"
"v5tt","Za Pa Nam Ngeao","Thai","4.6","(500+)","Chiang Rai"
"d0me","Shabushi (Central Chiangrai)","Japanese","4.7","(100+)","Chiang Rai"
"eivu","Khrua Khun Khai","Thai","4.6","(100+)","Chiang Rai"
"a0cu","Kuay Teow Kaitoon Mara","Thai","4.7","(100+)","Chiang Rai"
"xfdk","Tum Ta Lay Nua","Thai","4.5","(13)","Chiang Rai"
"l095","Bar B Q Plaza (Central Chiangrai)","Asian","4.7","(80)","Chiang Rai"
"v0an","Pad Thai Boran (Kad Luang Central Chiangrai)","Thai","4.5","(3000+)","Chiang Rai"
"v9op","Pan Po Smoked Coconut and Milk Smoothie","Thai","4.5","(100+)","Chiang Rai"
"klnt","Laem Charoen Seafood (Central Chiang Rai)","Thai","4","(7)","Chiang Rai"
"r9ks","CHOB CHA (Central Plaza Chiangrai Branch, G Floor)","Beverages","4.9","(100+)","Chiang Rai"
"ycgb","Oishi Kitchen (Central Chiang Rai)","Japanese","4.9","(46)","Chiang Rai"
"v5vb","Fresh Me (Central Chiang Rai)","Beverages","4.5","(500+)","Chiang Rai"
"v9gm","McDonald's (Central Chiang Rai)","American","4.7","(2000+)","Chiang Rai"
"b873","Potato Corner (Central Chiang Rai)","American","4.6","(100+)","Chiang Rai"
"d3ba","Phrik Yat Sai by Maa Laa Khaosong","Thai","4.5","(100+)","Chiang Rai"
"mwek","Alasseo Korean Food","Korean","4.6","(44)","Chiang Rai"
"xhxc","Ter Tum Yum Rabert (Chiang Rai)","Thai","4.6","(59)","Chiang Rai"
"x1ga","Lab Lu Pa Koo","Thai","4.4","(500+)","Chiang Rai"
"xpgn","Black Canyon (CentralPlaza Chiangrai)","Beverages","4.9","(62)","Chiang Rai"
"nfef","Nam Ngiao Chiang Hai Sut Boran","Asian","3","(1)","Chiang Rai"
"mmnf","Nua Pla Daek Pakor (Delivery San Khong Luang Soi 6)","Thai","4.7","(100+)","Chiang Rai"
"v7so","MARU CHA (Central Chiang Rai)","Thai","4.6","(100+)","Chiang Rai"
"w6vr","Sizzler (Central Chiang Rai)","International","4.8","(100+)","Chiang Rai"
"b2wf","somtampaton","Thai","4.7","(1000+)","Chiang Rai"
"jzrb","Rai Kafae Khichamod Blue Gold (Chiang Rai)","Beverages","4.5","(10)","Chiang Rai"
"olqt","Tops at Taste (Central Chiang Rai)","Thai","4.5","(6)","Chiang Rai"
"tun0","Double P Coffee Slow Bar","Beverages","4.5","(6)","Chiang Rai"
"p9he","Kang Hed Samunprai  (Central Plaza Chiang Rai)","Thai","4.4","(78)","Chiang Rai"
"f37c","Kuaytiew Go Lhee and Ar Han Tamsang","Thai","4.8","(30)","Chiang Rai"
"n3rq","Auntie Anne's (Central Chiangrai)","American","4.8","(100+)","Chiang Rai"
"llnx","Bonchon Chicken (Central Chiang Rai)","Korean","4.7","(100+)","Chiang Rai"
"v8dq","PP Kitchen","Thai","4.3","(100+)","Chiang Rai"
"p9nm","Sukishi (Central Chiangrai)","Korean","4.8","(100+)","Chiang Rai"
"v5bn","Somtam Ban Mai","Thai","4.3","(1000+)","Chiang Rai"
"ycet","Kao Kaeng Boonyada","Thai","5","(21)","Chiang Rai"
"nxci","Yanghai Premium Talat Lan Mueang Chiang Rai","Thai","4.1","(65)","Chiang Rai"
"d4ys","Sura Korean Restaurant","Korean","4.8","(100+)","Chiang Rai"
"v4rd","Kai Yang Wichian (Rhong Payaban Kai)","Thai","4.4","(100+)","Chiang Rai"
"ni0p","Khrua Mae Kaokangtai","Thai","2.7","(3)","Chiang Rai"
"v04x","Yum Kanomjeen Ban Si Som","Thai","4.6","(100+)","Chiang Rai"
"zway","Shabu Mae Look Dok","Thai","5","(41)","Chiang Rai"
"d4qd","Kin Lam Kam Kin Mueang","Thai","4.4","(100+)","Chiang Rai"
"a0fs","Pa Tu Restaurant","Thai","4.6","(1000+)","Chiang Rai"
"w1lu","Bandin Coffee","Thai","4.6","(100+)","Chiang Rai"
"g0h6","Arhan Tam Sang Kik Gus Kla","Thai","4.9","(12)","Chiang Rai"
"dla0","Chalisa Ahan Tam Sang","Thai","4.8","(12)","Chiang Rai"
"m8pn","som tam naai wi den haa","Thai","4.8","(100+)","Chiang Rai"
"tnct","Poek Pay Coffee","Beverages","5","(5)","Chiang Rai"
"ewhf","Kha Moo Ahan Tam Sang (Soi Wutti Chom Poo)","Thai","4.9","(100+)","Chiang Rai"
"k8qt","Tisha Delivery at 24 hr","Thai","4.2","(100+)","Chiang Rai"
"vn7t","Mister Donut (Thai Watadu Chiang Rai)","American","5","(18)","Chiang Rai"
"x7mc","Kuay Teow Lookchin Pa Sri","Thai","4.6","(100+)","Chiang Rai"
"uadm","Somtum Denha","Thai","4.5","(100+)","Chiang Rai"
"qnaz","Nam Ngieow Pa On","Thai","4.7","(18)","Chiang Rai"
"ne5u","Cha Pa Yom (Yeak Sun Ratcha Karn)","Beverages","5","(1)","Chiang Rai"
"m7is","Kaomunkai Narmlad","Thai","4.3","(25)","Chiang Rai"
"xbvj","Khao Soi Lung Ja","Thai","4.4","(100)","Chiang Rai"
"a7sh","Pa Lek Restaurant","Thai","4.7","(98)","Chiang Rai"
"sknh","Ran Nam Tua Por","Desserts","5","(1)","Chiang Rai"
"tpyx","Ebisu Ramen (Chiang Rai)","Japanese","5","(33)","Chiang Rai"
"p7b7","Fresh Nam Nueang","Thai","3.9","(39)","Chiang Rai"
"qplg","Ba Mee Kiao Took Pak","Thai","4.9","(15)","Chiang Rai"
"v4tx","Kuyteaw Nueatoon Mootoon Mueang Krung","Thai","4.1","(55)","Chiang Rai"
"qsoz","Khao Nieo Mhoo Ping Bo Ran","Thai","4.9","(3)","Chiang Rai"
"hq01","Mao Pun Mao Kan","Beverages","4.7","(71)","Chiang Rai"
"u6iu","Buffalo Noodles By Porsala","Beverages","4.3","(100+)","Chiang Rai"
"p1n5","Phi Noi Ahan Tam Sang","Thai","4.5","(98)","Chiang Rai"
"wqe5","Ran Pet Yang Hong Kong ( Yaek Mae Kon)","Thai","4.2","(22)","Chiang Rai"
"gjkv","Baannoi Restaurant","Thai","4.8","(61)","Chiang Rai"
"p8cm","Yayoi Restaurant (Big C Chiangrai 2)","Japanese","4.8","(100+)","Chiang Rai"
"cjbg","BLK.BOBA (Chiangrai)","Beverages","5","(6)","Chiang Rai"
"v7at","Moo Moo Kitchen","Thai","4.4","(1000+)","Chiang Rai"
"ozdo","Khao Soi Noi Song Khrueang Krua Sawira","Thai","4.3","(3)","Chiang Rai"
"z30q","Khrua Chef Tee Saeb by Khrua Atchara","Thai","2.4","(37)","Chiang Rai"
"u03n","Pla Pao Moo Satae (By Pass)","Thai","1","(1)","Chiang Rai"
"d5ys","Zap Zap Esan","Thai","4.5","(100+)","Chiang Rai"
"jstb","Guay Tiew Song Pee Nong (Chiang Rai)","Thai","4.5","(84)","Chiang Rai"
"w0kq","Kaolao Lueat Moo Beem Bam","Thai","4.3","(100+)","Chiang Rai"
"nyi7","Kaokaeng Phuket","Thai","4.9","(42)","Chiang Rai"
"f9uc","Khaowtom Tai Sapanloy Bandu","Thai","4.3","(100+)","Chiang Rai"
"xbv4","Hakata (Big C Chiang Rai 2)","Japanese","4.9","(32)","Chiang Rai"
"c8l4","Ban Du Kapraotard","Thai","4.4","(100+)","Chiang Rai"
"bh2k","Ben Coffee Pizza and Bakery By Luk Chin Ping Yuk Niw","Thai","5","(3)","Chiang Rai"
"rng1","Aum Pla Pao Tom Yum Tum Tod","Thai","5","(1)","Chiang Rai"
"t6s1","Moo Ping Rom Kao and Pla Phao","Thai","3.6","(6)","Chiang Rai"
"ykup","Baitong","Thai","1","(1)","Chiang Rai"
"hlsu","Nua Pladaek Bandu","Thai","4.8","(100+)","Chiang Rai"
"a8ll","POLA POLAR","Beverages","4.8","(100+)","Chiang Rai"
"f4kn","Somtum Puma 4G","Thai","3.8","(100+)","Chiang Rai"
"ljqi","Roti Mareesa (Bandu Market)","Thai","4.7","(100+)","Chiang Rai"
"jvbl","Mana Soy Milk 2","Thai","4.9","(25)","Chiang Rai"
"a0uj","Kuaitiao Ruea Im Aroi Rot Det","Thai","4.7","(100+)","Chiang Rai"
"ixaj","Ice Cream Lung Chom (Lan Mueang Market)","Thai","4.6","(22)","Chiang Rai"
"f2tm","Popcorn Major (Major Cineplex Big C Chiang Rai)","International","4.9","(100+)","Chiang Rai"
"n8vr","I Am Pizza Chiang Hai","Italian","4.6","(100+)","Chiang Rai"
"onop","Nuea Yang Nai Boem","Thai","5","(25)","Chiang Rai"
"e4o7","Panda Sushi (Big c 2)","Japanese","4.8","(100+)","Chiang Rai"
"oh4j","Nai Tor Nuea Tun (Ban Du)","Thai","3","(1)","Chiang Rai"
"zg70","Sushi Auan Nae","Japanese","4.5","(44)","Chiang Rai"
"oxao","Phonlamaisot Chaeyen Farang Roi Buai","Thai","4.4","(100+)","Chiang Rai"
"h97v","Bamee Kiew Chaisee (Mor Rajabhat Chiang Rai)","Thai","5","(6)","Chiang Rai"
"v6la","Khaw Mun Kai Pa Fon","Thai","4.5","(1000+)","Chiang Rai"
"flkz","Kaomunkai Otachi Bandu","Thai","4.4","(54)","Chiang Rai"
"k3d0","Koneko Cha","Beverages","4.8","(12)","Chiang Rai"
"w0md","107 Coffee","Beverages","4.9","(500+)","Chiang Rai"
"d3sm","Yam Saeb By Pee Earn","Thai","4.5","(100+)","Chiang Rai"
"x3tx","Khaoniao Mamuang Mae Nee","Thai","4.2","(100+)","Chiang Rai"
"mybo","Krua Pee Muek","Thai","5","(8)","Chiang Rai"
"a3vk","Kuay Tiew Pa Ao Ran Khun Ying","Thai","4","(81)","Chiang Rai"
"m8jx","Mooping Rider","Thai","4.6","(100+)","Chiang Rai"
"y3ec","Naracha Chak","Beverages","4.5","(100)","Chiang Rai"
"dzm4","Kai Kuai Chap","Thai","4.6","(48)","Chiang Rai"
"im4r","Pun Pang Pang (Mor Rajabhat)","Beverages","4.4","(14)","Chiang Rai"
"i2pl","Kuay Tiao Kai Toon Kao Ka Mu Kao Mun Kai (Bandu Mueang Mai)","Thai","4.6","(49)","Chiang Rai"
"a2nv","Mala Chalin","Chinese","4.7","(1000+)","Chiang Rai"
"vqe6","Khek Ban Chen 99 Ban Du","Thai","4.9","(33)","Chiang Rai"
"mqpz","Love Crepe Nomsod","Desserts","4.7","(76)","Chiang Rai"
"fo16","9 Jah Cha Shake Taiwan","Beverages","4.8","(94)","Chiang Rai"
"e8fd","Yim Ponlamai Sod (Bandu)","Thai","4.3","(100+)","Chiang Rai"
"i3gv","Shong Cha Ban Du Mueang Mai","Beverages","4.9","(100+)","Chiang Rai"
"do4o","Pranakorn Noodle At CRRU","Thai","4.6","(100+)","Chiang Rai"
"x5wt","Somtum Jumbo","Thai","4.3","(1000+)","Chiang Rai"
"w5zw","One Two Tea​ Coffee​ and​ Tea​ House","Beverages","4.7","(100+)","Chiang Rai"
"v1wt","Kabadin Miang Plapao","Thai","4.8","(100+)","Chiang Rai"
"quo0","MK Crepe and Nom Neaw","Thai","4.3","(18)","Chiang Rai"
"g1vh","Pad Ka Pao Na Rok Tak","Thai","4.8","(500+)","Chiang Rai"
"f9rz","Kuay Teow Ruea Pa Pan (Ban Du Mueang Mai)","Thai","4.7","(500+)","Chiang Rai"
"u2uy","Krua Sudyod Arhan Tamsang (Bandu)","Thai","4.5","(500+)","Chiang Rai"
"j2rq","Khrua Him Nam Na Mum NongBua","Thai","4.6","(100+)","Chiang Rai"
"ii39","Krua Tua Tor","Thai","4.9","(48)","Chiang Rai"
"z9lm","Mana Restaurant","Thai","4.6","(1000+)","Chiang Rai"
"qchc","Aharn Jarn Luang (Bandu)","Thai","4.8","(4)","Chiang Rai"
"cpeo","Namngeao Moohod","Thai","4.1","(31)","Chiang Rai"
"v1bv","KAO COFFEE","Beverages","4.4","(500+)","Chiang Rai"
"x7yh","Larb Kai Yarm Laeng","Thai","4.7","(500+)","Chiang Rai"
"p7rt","Ma La Yum (Bandu)","Thai","4.5","(100+)","Chiang Rai"
"irgm","28 Bar Cafe","Beverages","4.7","(45)","Chiang Rai"
"jg5f","Pig with Salt","Thai","4.9","(10)","Chiang Rai"
"y0mk","Malika Roti 1","Thai","4.4","(100+)","Chiang Rai"
"vcya","Ploenphung Boat Noodles","Thai","4.6","(100+)","Chiang Rai"
"ya8l","Khao Aoon Jin Tord (Mor Rajabhat)","Thai","4.9","(22)","Chiang Rai"
"et8r","Pun Po Maphrao Phao Pun Nom Sod Ban Du Mueang Mai","Beverages","5","(11)","Chiang Rai"
"n5xk","Khanom Jean Lump Sum","Thai","4.6","(100+)","Chiang Rai"
"s57r","Kin Ji Cha (Chiang Rai Rajabhat University)","Beverages","3.9","(3)","Chiang Rai"
"gamm","Somtam Kit Sa Na (Na Ran Khai Khongcham)","Thai","4.6","(100+)","Chiang Rai"
"lir4","Krua Chon Thong","Thai","4.8","(100+)","Chiang Rai"
"jci1","Kuai Tiao Ruea Tun Mor Fai","Thai","4.9","(17)","Chiang Rai"
"a3bn","Chaeo Hon -  Ahan Tam Sang","Thai","4.7","(1000+)","Chiang Rai"
"lpu2","Kuay Teow Nuer Khan Thep Sute Boran","Thai","3.7","(25)","Chiang Rai"
"q6he","Larb Yai Bua","Thai","3.7","(34)","Chiang Rai"
"z8ev","Pa Pech Kaokaeng 10 Baht","Thai","4.4","(100+)","Chiang Rai"
"j5wt","ChaiChaNa Coffee","Beverages","4.9","(33)","Chiang Rai"
"mu46","Kabkao Na Mor","Thai","4","(43)","Chiang Rai"
"v2gw","N.A. Coffee and Tea","Beverages","4.8","(100+)","Chiang Rai"
"hpq4","Nampan Ran Nok (Nha Mor Rajabhat)","Beverages","5","(9)","Chiang Rai"
"c5ts","Pa Su Restaurant","Thai","4.5","(39)","Chiang Rai"
"v8cl","Plapao Lung Nuat","Thai","4.5","(500+)","Chiang Rai"
"m5fj","Ton Aor","Thai","4.5","(100+)","Chiang Rai"
"yinz","Daily Donuts (Chiang Rai)","0 min","4.8","(5)","Chiang Rai"
"rt3c","Kraprow factory 3","Thai","4.8","(27)","Chiang Rai"
"x8gc","Bua Loy L Lan and Khanom Wan","Thai","4.7","(100+)","Chiang Rai"
"k9aq","Somtum Kritsana","Thai","4.5","(66)","Chiang Rai"
"v3lq","Napatsorn","Thai","4.1","(100+)","Chiang Rai"
"u1kp","Living room","International","4.8","(100+)","Chiang Rai"
"j1db","Pa Plearn Aharn Tamsung","Thai","4.4","(500+)","Chiang Rai"
"hh29","Krua Nong Taiga","Thai","3.4","(3)","Chiang Rai"
"twl5","RIBS & CO (Bandu)","International","4.9","(58)","Chiang Rai"
"g1mw","Mueang Muk Restaurant","Thai","4.5","(500+)","Chiang Rai"
"nhyn","Bansaowaga","Thai","4.8","(100+)","Chiang Rai"
"wkzq","Kabab Kai Cheese Pattaya Nai Tamnan (Chiang Rai)","Thai","5","(80)","Chiang Rai"
"cz94","Warac Minicroffle","International","3.9","(10)","Chiang Rai"
"gcrd","Lookchinping Nai Tree Bandu","Thai","5","(45)","Chiang Rai"
"w1ve","Bonjour Cafe at Chiang Rai","60 min","4.6","(100+)","Chiang Rai"
"i3in","Pa Pan Nomsod","Thai","4.6","(76)","Chiang Rai"
"wolb","Larb Lung Thep","Isan Thai","4.2","(34)","Chiang Rai"
"mpv4","Khraw Phunyha at Pan","Thai","4.9","(55)","Chiang Rai"
"bdq7","Mo Ka Him Tang by168 Slowbar","Beverages","5","(25)","Chiang Rai"
"n9kb","Kai Nam Taohu Khang Thai Pha Nit","Thai","5","(17)","Chiang Rai"
